puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,chhut-chāi lí,tshut-tsāi lí,,,,You are welcome to...,,隨你的便,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,iû-chāi lí,iû-tsāi lí,,,,It is your own choosing to...,,隨你的便,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí pn̄g,tsí pn̄g,,,,to cook rice,,煑飯,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-chhài,tsí-tshài,,,,to cook vegetables,,煑菜,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-mōe,tsí-muē,,,,sisters,,姊妹,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,a-ché,a-tsé,,,,older sister,,姊姊,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,sió-mōe,sió-muē,,,,younger sister,,妹妹,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-ū,tsí-ū,,,,only,,只有,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-ū....niā-tiāⁿ,tsí-ū....niā-tiānn,,,,only,,只有⋯⋯而已,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-kàu,tsí-kàu,,,,"to direct, to instruct",,指教,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí,tsí,,,,seeds,,種子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hoe-chí,hue-tsí,,,,flower seed,,花種,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chhài-chí,tshài-tsí,,,,vegetable seed,,菜種,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-sek,tsí-sik,,,,purple,,紫色,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi-phiò,tsi-phiò,,,,(a cheque) a check,,支票,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-lâm-chiam,tsí-lâm-tsiam,,,,a compass,,指南針,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-hui,tsí-hui,,,,"to command, direct, give orders, instruct (V.N.)",,指揮,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-hui kang-lâng,tsí-hui kang-lâng,,,,to direct workmen,,指揮工人,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-hui ga̍k-tūi,tsí-hui ga̍k-tuī,,,,to direct an orchestra,,指揮樂隊,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-hui thé-chhau,tsí-hui thé-tshau,,,,to direct physical exercises,,指揮體操,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-tō,tsí-tō,,,,"to guide, instruct, coach",,指導,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-tō nâ-kiû-tūi,tsí-tō nâ-kiû-tuī,,,,to coach a basketball team,,指導籃球隊,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chí-chia̍h--ê,tsí-tsia̍h--ê,,,,cook (polite terms),,廚役,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chîⁿ,tsînn,,,,"money, cash",,錢,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chîⁿ,tsînn,,,,0.1325 ounces,,錢（匆）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chìⁿ,tsìnn,,,,"to fry in deep fat, to fry swimming in a large quantity of boiling fat or oil.",,用油炸,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chìⁿ bah-oân,tsìnn bah-uân,,,,to cook samll round balls of meat dipped in dough until they become very crisp.,,油炸肉丸,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chìⁿ hê-chìⁿ,tsìnn hê-tsìnn,,,,to fry shrimps covered with dough,,炸蝦子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chìⁿ chhài-chìⁿ,tsìnn tshài-tsìnn,,,,to cook vegetables in deep grease,,炸菜子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chìⁿ,tsìnn,,,,an arrow,,箭,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chíⁿ,tsínn,,,,a well,,井,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chíⁿ,tsínn,,,,"young, tender",,幼；嫩,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h-chhò͘,tsia̍h-tshòo,,,,here,,這裡,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h-chhò͘,tsia̍h-tshòo,,,,"to screen, cover over",,遮,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiâⁿ,tsiânn,,,,about,,約、近,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiâⁿ,tsiânn,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàⁿ-pêng,tsiànn-pîng,,,,to right side,,右邊,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàⁿ-chhiú,tsiànn-tshiú,,,,right hand,,右手,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàⁿ-chhiú-pêng,tsiànn-tshiú-pîng,,,,right said,,右邊,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiáⁿ,tsiánn,,,,"flat, tasteless",,淡（味道）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiaⁿ-goe̍h,tsiann-gue̍h,,,,January,,正月、一月,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàⁿ-si̍t,tsiànn-si̍t,,,,"really, actually",,果然、真正,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chin chiàⁿ hoaⁿ-hí,tsin tsiànn huann-hí,,,,really and truly happy,,真是高興,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiaⁿ-bah,tsiann-bah,,,,lean meat,,瘦肉,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiah ê,tsiah ê,,,,these,,這些,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiah-ni̍h,tsiah-ni̍h,,,,"such, so",,這麼,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiah,tsiah,,,,"then, until, and only then, provided that",,才、則,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h,tsia̍h,,,,to eat,,吃、食,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h-mi̍h,tsia̍h-mi̍h,,,,eatables,,食物,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hó chia̍h,hó tsia̍h,,,,tastes good,,好吃,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,pháiⁿ chia̍h,pháinn tsia̍h,,,,tast bad,,不好吃,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,gâu-chia̍h,gâu-tsia̍h,,,,to be good eater; to have a good appetie,,吃得很多、健啖,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bē chia̍h,bē tsia̍h,,,,not to be able to eat very much,,吃得很少,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,tōa chia̍h,tuā tsia̍h,,,,to eat heavily (very much),,大吃,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,sió chia̍h,sió tsia̍h,,,,to eat lightly (vert little),,胃口不大,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h chái-khí,tsia̍h tsái-khí,,,,to eat breakfast,,吃早飯,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h tiong-tàu,tsia̍h tiong-tàu,,,,to have lunch,,吃中飯,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h àm,tsia̍h àm,,,,to have supper,,吃晚飯,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h-chheⁿ-chhau,tsia̍h-tshenn-tshau,,,,to have a banquet; to eat a big dinner,,吃盛餐,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h io̍h-á,tsia̍h io̍h-á,,,,to take a medicine,,服藥,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h chiú-chùi,tsia̍h tsiú-tsuì,,,,to get drunk,,喝醉酒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h pn̄g thiaⁿ,tsia̍h pn̄g thiann,,,,dining room,,餐廳,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h pn̄g toh-á,tsia̍h pn̄g toh-á,,,,a dining room table,,餐桌,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h pn̄g-kin,tsia̍h pn̄g-kin,,,,a napkin,,餐巾,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h hùi,tsia̍h huì,,,,coat of food,,食費、膳費,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h tiám-sim,tsia̍h tiám-sim,,,,to take some refreshment; to have tea or a light lunch,,吃點心,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h chîⁿ,tsia̍h tsînn,,,,"graft, to take graft",,貪污、接受不義的財物,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h thâu-ke,tsia̍h thâu-ke,,,,to be fed by one's employer,,膳食由主人供給,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h thâu-lō͘,tsia̍h thâu-lōo,,,,to be employed,,就職、就業,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h khui,tsia̍h khui,,,,"to suffer a loss, sustain",,吃虧、損失,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h lâng chia̍h thih,tsia̍h lâng tsia̍h thih,,,,"overbearing, perverse, wicked",,蠻橫,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiām-chiām,tsiām-tsiām,,,,gradually,,漸漸、逐次,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiām-chiām,tsiām-tsiām,,,,a needle,,針、縫針,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiam,tsiam,,,,"sharp at the end, pointed",,尖,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàm,tsiàm,,,,"to occupy, to capture",,佔,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiām-sî,tsiām-sî,,,,"for the time being, momentary, temporary",,暫時,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiam,tsiam,,,,pointed,,尖,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàn-cheng,tsiàn-tsing,,,,a war,,戰爭、打仗,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàn-chhia,tsiàn-tshia,,,,a tank (military),,戰車,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàn-sòaⁿ,tsiàn-suànn,,,,the line of battle,,戰線,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàn-sî,tsiàn-sî,,,,war time,,戰時,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàn-sí,tsiàn-sí,,,,to die in battle,,戰死,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàn-tiûⁿ,tsiàn-tiûnn,,,,a battle field,,戰場,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàn-su̍t,tsiàn-su̍t,,,,tactics (military),,戰術,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chián-pia̍t,tsián-pia̍t,,,,"a farewell present, to send off, to give a farewell dinner",,餞別,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chian,tsian,,,,to fry in a little fat,,煎,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chian ke-nn̄g,tsian ke-nn̄g,,,,to fry eggs,,煎雞蛋,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chian-ê ke-nn̄g,tsian-ê ke-nn̄g,,,,fried eggs,,煎的雞蛋,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chian chi̍t pêng,tsian tsi̍t pîng,,,,fry one side,,煎一面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chian nn̄g pêng,tsian nn̄g pîng,,,,fry both sides,,煎兩面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chián-á,tsián-á,,,,a moth,,蠢魚,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chián,tsián,,,,a cut with scissors,,剪,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chián-pò͘,tsián-pòo,,,,to buy cloth,,剪布、買布,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiān,tsiān,,,,"naughty, mischievous",,頑皮的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chián-liú,tsián-liú,,,,a pickpocket,,扒手,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiat,tsiat,,,,"feast, discount, to take off",,節、折,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ho̍k-hoa̍t-chiat,ho̍k-hua̍t-tsiat,,,,Easter,,復活節,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,sèng-tàn-chiat,sìng-tàn-tsiat,,,,Xmas,,聖誕節,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,phah peh chiat,phah peh tsiat,,,,at a 20% discount,,打八折,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiat-iok,tsiat-iok,,,,"to save, to economize",,節約,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiap,tsiap,,,,to receive,,接,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍p,tsia̍p,,,,often,,常常、往往,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiap,tsiap,,,,"piece together (string, rope, cloth) to set (bone) to graft, handing over, succed to",,接,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiap-kut,tsiap-kut,,,,"bone setting, to set broken bones",,接骨,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiap-kut sai-hū,tsiap-kut sai-hū,,,,a bone-setter,,接骨師,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiap,tsiap,,,,juice,,果汁,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ba̍k-chiap,ba̍k-tsiap,,,,tears,,眼淚,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ba̍k-chiap,ba̍k-tsiap,,,,ink (Chinese),,墨水,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu,tsiàu,,,,"according to, as",,照,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu góa khòaⁿ,tsiàu guá khuànn,,,,"according to my opinion, as I see it",,照我看,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu sèng-kàu-hōe ê kui-kí,tsiàu sìng-kàu-huē ê kui-kí,,,,accordiong to Church law,,依照聖教會的規矩,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu-siông,tsiàu-siông,,,,as usual,,照常,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu lí ê ì-sù,tsiàu lí ê ì-sù,,,,accordiong to your idea,,照你的意思,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu pò-chóa,tsiàu pò-tsuá,,,,according to the paper,,照報紙,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu sî-kan,tsiàu sî-kan,,,,according to the determined time,,照時間、按時,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu sîn-hū só͘ kóng--ê,tsiàu sîn-hū sóo kóng--ê,,,,according to what the priest said,,照神父所講的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu thian-chú-kàu ê tō-lí,tsiàu thian-tsú-kàu ê tō-lí,,,,according to Catholic doc trine,,照天主教的道理,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu kū,tsiàu kū,,,,"as formerly, as before",,照舊,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu tâi-oân ê hong-sio̍k,tsiàu tâi-uân ê hong-sio̍k,,,,according to Taiwanese custom,,照台灣的風俗,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu-kò͘,tsiàu-kòo,,,,to take care of,,照顧,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiàu-kò͘ gín-ná,tsiàu-kòo gín-ná,,,,to be a baby-sitter,,照顧孩子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiáu-á,tsiáu-á,,,,a bird,,鳥兒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chih,tsih,,,,to meet,,接,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chih,tsih,,,,to fold,,摺,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chih saⁿ,tsih sann,,,,to fold clothes,,摺衣服,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chih phōe,tsih phuē,,,,to fold a quilt,,摺棉被、哲被褥,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chím-má,tsím-má,,,,now,,現在,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,a-chím,a-tsím,,,,a [chek]'s wife,,嬸母,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chím-má,tsím-má,,,,to kiss,,吻,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chìm,tsìm,,,,"to soak, steep",,浸,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chîm,tsîm,,,,a crab,,蟳,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chím-thâu,tsím-thâu,,,,a pillow,,枕,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chím-thâu lông,tsím-thâu lông,,,,a pillow case,,枕套,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chin,tsin,,,,"true, truly, very",,真,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chin-chiàⁿ,tsin-tsiànn,,,,"really, truly",,真正、很,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chin chiàⁿ súi,tsin tsiànn suí,,,,really beautiful,,很美麗,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,jīn-chin,jīn-tsin,,,,diligent in performing one's duty,,認真,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chin tit lâng thiàⁿ,tsin tit lâng thiànn,,,,very lovely,,真可愛,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chin hán-kiâⁿ,tsin hán-kiânn,,,,a rare visit,,好久沒有來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chin,chin,,,,a pint,,升,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chìn pō͘,tsìn pōo,,,,to make progress,,進步,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chīn-le̍k,tsīn-li̍k,,,,"to exert oneself, to do one's best",,盡力,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chìn-thè lióng-lân,tsìn-thè lióng-lân,,,,"be in a dilemma, find oneself in a difficulty, be driven to the wall",,進退兩難,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chín-toān,tsín-tuān,,,,"diagnosis, to diagnose",,診斷,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chín-chai,tsín-tsai,,,,an earthquake disaster,,震災,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chió,tsió,,,,"a few, a little",,少,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiò,tsiò,,,,"to shine on, to throw light on",,照,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiò-kiàⁿ,tsiò-kiànn,,,,to look at oneself in a mirror,,照鏡子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chio,tsio,,,,"to call for, to canvass for",,順便喚⋯⋯、勸誘,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chio-ang,tsio-ang,,,,"to get a son-in-law, who adopts the name of the family into which he marries i.e. he and his children take the name of his wife's family.",,招婿,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hō͘ lâng-chio,hōo lâng-tsio,,,,A man is married into the family of a wealthy person and changes his family name.,,入婿,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chio seng,tsio sing,,,,to enroll students,,招生,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chioh,tsioh,,,,"to borrow, to lend",,借,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kā lí chioh,kā lí tsioh,,,,to borrow from you,,向你借,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chioh--lí,tsioh--lí,,,,to lend you,,借你,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chio̍h-thâu,tsio̍h-thâu,,,,a rock,,石頭,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chio̍h,tsio̍h,,,,"a picul, or 10 peaks",,石,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiok,tsiok,,,,to celebrate; to invoke; to bless; to implore.,,祝,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khèng-chiok,khìng-tsiok,,,,to celebrate,,慶祝,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiok-hō,tsiok-hō,,,,"to celebrate, may you be blessed with...",,祝賀,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiok-sû,tsiok-sû,,,,congratulatory address,,祝詞,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiok,tsiok,,,,"very, fully, completely, perfectly",,很（足）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiok-hó,tsiok-hó,,,,"very good, very nice",,很好,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiok-gâu,tsiok-gâu,,,,very clever,,很聰明,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiok-súi,tsiok-suí,,,,very beautiful,,很漂亮,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiong-hòa,tsiong-huà,,,,Changhua,,彰化,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiong-lâi,tsiong-lâi,,,,in the future,,將來,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiông,tsiông,,,,"to obey, to follow, to submit to",,從,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chióng-lē,tsióng-lē,,,,"to encourage, promote, urge (V.N.)",,獎勵,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chióng-lē o̍h tō-lí,tsióng-lē o̍h tō-lí,,,,to urge to study the doctrine,,獎勵學道理,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chióng-lē tha̍k-chheh,tsióng-lē tha̍k-tsheh,,,,to encourage to study,,獎勵讀書,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chióng-chióng,tsióng-tsióng,,,,"various kinds, all kinds",,種種,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chióng-chióng ê lí-iû,tsióng-tsióng ê lí-iû,,,,"several reasons, every reason",,種種的理由,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chióng-chióng ê tāi-chì,tsióng-tsióng ê tāi-tsì,,,,all sorts of affairs,,種種的事情,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chiông-chiân,tsiông-tsiân,,,,"formerly, before",,從前,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chip-chiàu,tsip-tsiàu,,,,licence,,執照,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kà-sú chip-chiàu,kà-sú tsip-tsiàu,,,,driver's licence,,駕駛執照,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thih-bé ê chip-chiàu,thih-bé ê tsip-tsiàu,,,,a licence for bicycle,,脚踏車執照,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ō͘-tho͘-bái ê chip-chiàu,ōo-thoo-bái ê tsip-tsiàu,,,,a motorcycle license,,機器脚踏車執照,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍p-ha̍p,tsi̍p-ha̍p,,,,"to gather, to meet, to assmble",,集合、聚集,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chit,tsit,,,,this,,這個,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chit-gia̍p,tsit-gia̍p,,,,"profession, occupation",,職業,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t-ē-á,tsi̍t-ē-á,,,,a little while,,一會兒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chit-ē,tsit-ē,,,,as soon as,,一俟,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t bīn ê hûn,tsi̍t bīn ê hûn,,,,an expanse of clouds,,一面的雲,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t nî tiong,tsi̍t nî tiong,,,,during the year,,一年中、整年,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t kóa,tsi̍t kuá,,,,some,,一些,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
