puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,thô͘-sún,thôo-sún,,塗筍,,,,土筍,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thô͘-bī,thôo-bī,,塗味,,,,土腥味,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sông koh àu-lông,sông koh àu-lông,,倯閣漚郎,,,,土裡土氣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thô͘-tîn,thôo-tîn,,塗藤,,,,土藤,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thô͘-bah,thôo-bah,,塗肉,,,,土壤,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hông-hun ê ji̍t-thâu,hông-hun ê ji̍t-thâu,,黃昏个日頭,,,,夕陽,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa bú lâng chéng,tuā bú lâng tsíng,,,,,,大人大樣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-lâng tōa chéng,tuā-lâng tuā tsíng,,大人大種,,,,大人大樣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lâng koân hàn tōa,lâng kuân hàn tuā,,人懸漢大,,,,大人大樣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-thâu-bú-lâng,tuā-thâu-bú-lâng,,大頭母人,,,,大人物,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-chûn oh khí-tiāⁿ,tuā-tsûn oh khí-tiānn,,大船僫起碇,,,,大人物難請,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Thó͘-tē-kong oh chhiáⁿ,Thóo-tē-kong oh tshiánn,,土地公僫請,,,,大人物難請,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa bú lā,tuā bú lā,,大舞抐,,,,大刀闊斧,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa tōa sè sè,tuā tuā sè sè,,大大細細,,,,大大小小,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi-hong tāi-hong,tāi-hong tāi-hong,,大方大方,,,,大大方方,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi tāi tiantián,tāi tāi tiántián,,大大典典,,,,大大方方,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"tōa ke̍k tōa,sè ke̍k sè","tuā ki̍k tuā,sè ki̍k sè",,,,,,大小不一,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ba̍k-kiàⁿ kòa kui-pêng,ba̍k-kiànn kuà kui-pîng,,目鏡掛規爿,,,,大小眼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ba̍k-chiu tōa-sè lúi,ba̍k-tsiu tuā-sè luí,,目睭大細蕊,,,,大小眼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ba̍k-chiu khòaⁿ tōa bô khòaⁿ sè,ba̍k-tsiu khuànn tuā bô khuànn sè,,目睭看大無看細,,,,大小眼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ba̍k-chiu khòaⁿ koân bô khòaⁿ kē,ba̍k-tsiu khuànn kuân bô khuànn kē,,目睭看懸無看低,,,,大小眼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kéng lâng soah-iû,kíng lâng suah-iû,,揀人撒油,,,,大小眼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"kéng hu̍t sio-hiuⁿ,kéng-chhài soah-iû","kíng hu̍t sio-hiunn,kíng-tshài suah-iû",,,,,,大小眼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhú hiông gán,tshú hiông gán,,雌雄眼,,,,大小眼,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pau-soaⁿ pau-hái,pau-suann pau-hái,,包山包海,,,,大小通吃,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"ū mo͘ chia̍h kah chang-sui,bô mo͘ chia̍h kah chhìn-thûi","ū moo tsia̍h kah tsang-sui,bô moo tsia̍h kah tshìn-thuî",,,,,,大小通吃,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kui-óaⁿ-phâng,kui-uánn-phâng,,規碗捀,,,,大小通吃,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thâi-ke ēng gû to,thâi-ke īng gû to,,刣雞用牛刀,,,,大才小用,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa châi sió ēng,tuā tsâi sió īng,,大才小用,,,,大才小用,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,siāng chē,siāng tsē,,上濟,,,,大不了,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,siāng tōa tāi sí soah,siāng tuā tāi sí suah,,上大代死煞,,,,大不了一死,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thiⁿ chha leh tē,thinn tsha leh tē,,天差咧地,,,,大不相同,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chi̍t tn̄g chha káu chhioh,tsi̍t tn̄g tsha káu tshioh,,一丈差九尺,,,,大不相同,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,Tn̂g-soaⁿ sái chia̍h bē liáu,Tn̂g-suann sái tsia̍h bē liáu,,唐山屎食袂了,,,,大中國沙文主義,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,nōa Tiong-kok soa-bûn chú-gī,nuā Tiong-kok sua-bûn tsú-gī,,爛中國沙文主義,,,,大中國沙文主義,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi kong tāi tō,tāi kong tāi tō,,大公大道,,,,大公至正,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thian kong tē tō,thian kong tē tō,,天公地道,,,,大公至正,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khah kong-tō koh hu̍t-á,khah kong-tō koh hu̍t-á,,較公道閣佛仔,,,,大公至正,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"tîn-tiâu gia̍h chiūⁿ chhiú,m̄ koán chhin-chiâⁿ kah pêng-iú","tîn-tiâu gia̍h tsiūnn tshiú,m̄ kuán tshin-tsiânn kah pîng-iú",,,,,,大公無私,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kuiⁿ thiⁿ pe̍h ji̍t,kuinn thinn pe̍h ji̍t,,光天白日,,,,大天白日,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa mûi tōa hō͘,tuā muî tuā hōo,,大門大戶,,,,大戶人家,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa ū khang lâng,tuā ū khang lâng,,大有空人,,,,大戶人家,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thâu bīn-téng-pah,thâu bīn-tíng-pah,,頭面頂百,,,,大戶人家,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa chúi im phóng-phóng,tuā tsuí im phóng-phóng,,,,,,大水滔滔,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa pau sè-pau,tuā pau sè-pau,,大包細包,,,,大包小包,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kâⁿ kâⁿ kheh kheh,kânn kânn kheh kheh,,,,,,大包小包,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kûi kûi kōaⁿ kōaⁿ,kuî kuî kuānn kuānn,,懷懷捾捾,,,,大包小包,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kui pòaⁿ-po͘,kui puànn-poo,,規半晡,,,,大半天,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hiong sí phah,hiong sí phah,,兇死拍,,,,大打出手,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phín bûn phín bú,phín bûn phín bú,,品文品武,,,,大打出手,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,oan-kesio-phah,uan-kesio-phah,,冤家相拍,,,,大打出手,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,cheng kòng phà,tsing kòng phà,,舂摃拍,,,,大打出手,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ngó͘ hó͘ hā-san,ngóo hóo hā-san,,五虎下山,,,,大甲草,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tng taⁿ pe̍h ji̍t,tng tann pe̍h ji̍t,,當今白日,,,,大白天,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,âng thiⁿ chhiah ji̍t-thâu,âng thinn tshiah ji̍t-thâu,,紅天赤日頭,,,,大白天,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chheng-thian pe̍h-ji̍t,tshing-thian pe̍h-ji̍t,,青天白日,,,,大白天,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pau-sim pe̍h á,pau-sim pe̍h á,,包心白仔,,,,大白菜,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,soaⁿ-tang-pe̍h-á,suann-tang-pe̍h-á,,山東白仔,,,,大白菜,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tang-pe̍h-á,tang-pe̍h-á,,東白仔,,,,大白菜,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kúiⁿ sim pe̍h á,kuínn sim pe̍h á,,捲心白仔,,,,大白菜,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ian á soa kū,ian á sua kū,,煙仔鯊舅,,,,大白鯊,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pe̍h-lēng-si,pe̍h-līng-si,,白翎鷥,,,,大白鷺,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sì-kha poe̍h ti̍t-ti̍t,sì-kha pue̍h ti̍t-ti̍t,,四跤拔直直,,,,大仰八叉,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,miâ-siaⁿ tháu,miâ-siann tháu,,名聲敨,,,,大名鼎鼎,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,miâ-siaⁿ thàu Kiaⁿ-siâⁿ,miâ-siann thàu Kiann-siânn,,名聲透京城,,,,大名鼎鼎,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi-bêng téng-téng,tāi-bîng tíng-tíng,,大名鼎鼎,,,,大名鼎鼎,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hó-thiⁿ hó-sî,hó-thinn hó-sî,,好天好時,,,,大好天氣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-chûn ji̍p káng,tuā-tsûn ji̍p káng,,大船入港,,,,大有斬獲,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hi-hi-hò͘-hò͘,hi-hi-hòo-hòo,,稀稀戽戽,,,,大而化之,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pe̍h gio̍k m̄-kiaⁿ hâ hûn,pe̍h gio̍k m̄-kiann hâ hûn,,白玉毋驚瑕痕,,,,大行不擇細節,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"téng-káng ū miâ-siaⁿ,ē-káng ū chhut-miâ","tíng-káng ū miâ-siann,ē-káng ū tshut-miâ",,,,,,大名鼎鼎,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa hó tōa pāi,tuā hó tuā pāi,,大好大敗,,,,大好大壞,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa khí tōa lo̍h,tuā khí tuā lo̍h,,大起大落,,,,大好大壞,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kap-kài,kap-kài,,,,,,大守宮,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ûi-lô͘,uî-lôo,,圍爐,,,,大年夜,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ûi-lô͘ àm,uî-lôo àm,,圍爐暗,,,,大年夜,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chiaⁿ-goe̍h chhe-it,tsiann-gue̍h tshe-it,,正月初一,,,,大年初一,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kòe-nî chhe-it,kuè-nî tshe-it,,過年初一,,,,大年初一,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ū chia̍h koh ū lia̍h,ū tsia̍h koh ū lia̍h,,有食閣有掠,,,,大有斬獲,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"hong sòa sòa,chúi tōa tōa","hong suà suà,tsuí tuā tuā",,,,,,大而化之,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,làu chhē làu chhē,làu tshē làu tshē,,落坐落坐,,,,大而化之,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-kho͘ lâng hó khòaⁿ-thâu,tuā-khoo lâng hó khuànn-thâu,,大箍人好看頭,,,,大而無當,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-kho͘ chhài-thâu pōng-sim,tuā-khoo tshài-thâu pōng-sim,,大箍菜頭蓬心,,,,大而無當,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chi̍t chiah sat-bó pòng kah chúi-gû tōa,tsi̍t tsiah sat-bó pòng kah tsuí-gû tuā,,一隻蝨母謗甲水牛大,,,,大吹大擂,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ōe liông ōe hōng,uē liông uē hōng,,畫龍畫鳳,,,,大吹法螺,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pûn-ke-kui,pûn-ke-kui,,歕雞胿,,,,大吹法螺,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,sai-gû bāng goe̍h,sai-gû bāng gue̍h,,犀牛望月,,,,大旱之望雲霓,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thô͘-lâng kau-á,thôo-lâng kau-á,,塗礱鉤仔,,,,大杓鷸,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thô͘-lâng kau-á,thôo-lâng kau-á,,塗礱鉤仔,,,,彩鷸,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pūiⁿ-sî-gô,puīnn-sî-gô,,飯匙鵝,,,,黑面琵鷺,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pn̄g-sî-gô,pn̄g-sî-gô,,飯匙鵝,,,,黑面琵鷺,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa pak-tó͘ tháng,tuā pak-tóo tháng,,大腹肚桶,,,,大肚子,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,bih-luh tó͘,bih-luh tóo,,,,,,大肚子,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-tō͘ nai á,tuā-tōo nai á,,大肚奶仔,,,,大肚魚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-tō͘ hî-á,tuā-tōo hî-á,,大肚魚仔,,,,大肚魚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa tō͘ koai á,tuā tōo kuai á,,大肚胿仔,,,,大肚魚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,khit-chia̍h kóng sian ōe,khit-tsia̍h kóng sian uē,,乞食講仙話,,,,大言不慚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,m̄-kiaⁿ làu-ē-hâi,m̄-kiann làu-ē-hâi,,毋驚落下頦,,,,大言不慚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,saⁿ niú lâng kóng sì kin ōe,sann niú lâng kóng sì kin uē,,三兩人講四斤話,,,,大言不慚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"chia̍h tōa-be̍h-môe,kóng hông-tè ōe","tsia̍h tuā-be̍h-muê,kóng hông-tè uē",,,,,,大言不慚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kóng hong-thâu-ōe,kóng hong-thâu-uē,,講風頭話,,,,大言不慚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kóng-ōe bē ùi-kôaⁿ,kóng-uē bē uì-kuânn,,講話袂畏寒,,,,大言不慚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phàⁿ chîm giâ láng,phànn tsîm giâ láng,,冇蟳夯籠,,,,大言不慚,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi-chì m̄ hó,tāi-tsì m̄ hó,,代誌毋好,,,,大事不妙,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi-chì tōa-tiâu,tāi-tsì tuā-tiâu,,代誌大條,,,,大事不妙,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi-chì tōa-óaⁿ,tāi-tsì tuā-uánn,,代誌大碗,,,,大事不妙,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi sū put biāu,tāi sū put biāu,,大事不秒,,,,大事不妙,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"sái kún,tāu-chiùⁿ chhia tó","sái kún,tāu-tsiùnn tshia tó",,,,,,大事不妙,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa bú tōa lā,tuā bú tuā lā,,大舞大抐,,,,大事舖張,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi-chì hiàn hoe,tāi-tsì hiàn hue,,代誌現花,,,,大事壞矣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hoah o͘ hoah pe̍h,huah oo huah pe̍h,,喝烏喝白,,,,大呼小叫,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhiú tōa pō͘ bó,tshiú tuā pōo bó,,手大步拇,,,,大拇指,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa chhia giâ,tuā tshia giâ,,大車夯,,,,大事舖張,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi-chì oai-châi,tāi-tsì uai-tsâi,,代誌歪臍,,,,大事壞矣,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhiau-lâng-kê,tshiau-lâng-kê,,抄人膎,,,,大事騷擾,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lòng-khòng keng,lòng-khòng king,,閬閌間,,,,大房間,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phàⁿ kóng-á chháu,phànn kóng-á tsháu,,冇管仔草,,,,大花咸豐草,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,bān tô hoe,bān tô hue,,蔓桃花,,,,大花曼羅陀,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,lāi-hio̍h eng,lāi-hio̍h ing,,鴟鴞鷹,,,,大冠鷲,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-lâng gín-á,tuā-lâng gín-á,,大人囡仔,,,,大孩子,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,bêng á āu--ji̍t,bîng á āu--ji̍t,,明仔後日,,,,大後天,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chi̍t tn̄g chha káu chhioh,tsi̍t tn̄g tsha káu tshioh,,一丈差九尺,,,,大相逕庭,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hoe-âng liú le̍k,hue-âng liú li̍k,,花紅柳綠,,,,大紅大綠,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,âng-thiⁿ chhiah ji̍t-thâu,âng-thinn tshiah ji̍t-thâu,,紅天赤日頭,,,,大紅太陽,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,iām-thiⁿ chhiah ji̍t-thâu,iām-thinn tshiah ji̍t-thâu,,炎天赤日頭,,,,大紅太陽,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chháu kî tāi-iok á,tsháu kî tāi-iok á,,草其大約仔,,,,大約,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chháu kî lio̍k á,tsháu kî lio̍k á,,草其略仔,,,,大約,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phó͘-kî-lia̍k,phóo-kî-lia̍k,,頗其略仔,,,,大約,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phó͘-kî-lio̍k-á,phóo-kî-lio̍k-á,,頗其略仔,,,,大約,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,iāng-kî-iok-á,iāng-kî-iok-á,,量其約仔,,,,大約,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,liōng-kî-iok-á,liōng-kî-iok-á,,量其約仔,,,,大約,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-kho͘-ê,tuā-khoo-ê,,大箍个,,,,大胖子,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"bī hêng-kun,seng hêng-niû","bī hîng-kun,sing hîng-niû",,,,,,"大軍未動,糧草先行",ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-hong tōa-éng,tuā-hong tuā-íng,,大風大湧,,,,大風大浪,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-chia̍h chheⁿ-ḿ,tuā-tsia̍h tshenn-ḿ,,大食親姆,,,,大食客,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa--ê,tuā--ê,,大个,,,,大哥,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-ke-kháu-chèng,tuā-ke-kháu-tsìng,,大家口眾,,,,大家庭,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-ke-kháu-chèng,tuā-ke-kháu-tsìng,,大家口眾,,,,大家族,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,"saⁿ khi nn̄g,nn̄g khi it","sann khi nn̄g,nn̄g khi it",,,,,,大欺小,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chòaⁿ ti-thâu-phôe,tsuànn ti-thâu-phuê,,炸豬頭皮,,,,大放厥詞,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chheⁿ-pòng-pe̍h-pòng,tshenn-pòng-pe̍h-pòng,,青謗白謗,,,,大放厥詞,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ōe-hó͘-lān,uē-hóo-lān,,,,,,大放厥詞,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,ta-ta-kiò,ta-ta-kiò,,誻誻叫,,,,大放厥詞,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thâu-chhiú sai-á,thâu-tshiú sai-á,,頭手師仔,,,,大徒弟,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thâu-kioh sai-á,thâu-kioh sai-á,,頭腳師仔,,,,大徒弟,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thâu-kìⁿ sai-á,thâu-kìnn sai-á,,頭桱師仔,,,,大徒弟,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,thô͘-pô éng,thôo-pô íng,,塗婆湧,,,,大浪,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-hái m̄-kiaⁿ tōa-chúi,tuā-hái m̄-kiann tuā-tsuí,,大海毋驚大水,,,,大海不擲細流,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hái-té bong-chiam,hái-té bong-tsiam,,海底摸針,,,,大海撈針,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-hái bong-chiam,tuā-hái bong-tsiam,,大海摸針,,,,大海撈針,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,móa-siâⁿ chhōe siā-hiaⁿ,muá-siânn tshuē siā-hiann,,滿城揣社兄,,,,大海撈針,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-hôe,tuā-huê,,大茴,,,,大茴香,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,peh-kak hôe-hiuⁿ,peh-kak huê-hiunn,,八角茴香,,,,大茴香,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-hôe-hiuⁿ,tuā-huê-hiunn,,大茴香,,,,大茴香,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-hó-gia̍h,tuā-hó-gia̍h,,大好額,,,,大財主,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa ke-hóe,tuā ke-hué,,大家伙,,,,大財主,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-hó-tōa-pāi,tuā-hó-tuā-pāi,,大好大敗,,,,大起大落,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,chhit-khí-peh-lo̍h,tshit-khí-peh-lo̍h,,七起八落,,,,大起大落,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tōa-khí-tōa-lo̍h,tuā-khí-tuā-lo̍h,,大起大落,,,,大起大落,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,hó͘-kā-hông,hóo-kā-hông,,虎咬癀,,,,大馬蹄草,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,pe̍h-hoe-á chháu,pe̍h-hue-á tsháu,,白花仔草,,,,大馬蹄草,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,kim-chíⁿ po̍k-hô,kim-tsínn po̍k-hô,,金錢薄荷,,,,大馬蹄草,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tê-sî á hông,tê-sî á hông,,茶匙仔癀,,,,大馬蹄草,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,tāi tōng kan-ko,tāi tōng kan-ko,,大動干戈,,,,大動干戈,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
,,phín bûn phín bú,phín bûn phín bú,,品文品武,,,,大動干戈,ChhoeTaigi > ChhoeTaigi_iTaigiHoataiTuichiautian
