puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,o¹,,,,倭,,,,,dieghv > gekion.dict
,o²,,,,襖,,,,,dieghv > gekion.dict
,o³,,,,澳,,,,,dieghv > gekion.dict
,o³,,,,奧,,,,,dieghv > gekion.dict
,o³,,,,懊,,,,,dieghv > gekion.dict
,o³,,,,隩,,,,,dieghv > gekion.dict
,o³,,,,嶴,,,,,dieghv > gekion.dict
,o³,,,,圫,,,,,dieghv > gekion.dict
,oh⁴,,,,呃,,,,,dieghv > gekion.dict
,o⁵,,,,菏,,,,,dieghv > gekion.dict
,o⁵,,,,蚝,,,,,dieghv > gekion.dict
,o⁵,,,,荷,,,,,dieghv > gekion.dict
,o⁶,,,,臥,,,,,dieghv > gekion.dict
,o⁶,,,,荷,,,,,dieghv > gekion.dict
,o⁶,,,,嚄,,,,,dieghv > gekion.dict
,o⁷,,,,哦,,,,,dieghv > gekion.dict
,o⁷,,,,喔,,,,,dieghv > gekion.dict
,bo¹,,,,波,,,,,dieghv > gekion.dict
,bo¹,,,,嶓,,,,,dieghv > gekion.dict
,bo¹,,,,坡,,,,,dieghv > gekion.dict
,bo¹,,,,玻,,,,,dieghv > gekion.dict
,bo¹,,,,啵,,,,,dieghv > gekion.dict
,bo¹,,,,菠,,,,,dieghv > gekion.dict
,bo¹,,,,陂,,,,,dieghv > gekion.dict
,bo²,,,,保,,,,,dieghv > gekion.dict
,bo²,,,,寶,,,,,dieghv > gekion.dict
,bo³,,,,報,,,,,dieghv > gekion.dict
,boh⁴,,,,舶,,,,,dieghv > gekion.dict
,boh⁴,,,,駁,,,,,dieghv > gekion.dict
,bo⁵,,,,婆,,,,,dieghv > gekion.dict
,bo⁷,,,,薄,,,,,dieghv > gekion.dict
,boh⁸,,,,泊,,,,,dieghv > gekion.dict
,boh⁸,,,,礴,,,,,dieghv > gekion.dict
,boh⁸,,,,薄,,,,,dieghv > gekion.dict
,boh⁸,,,,鉑,,,,,dieghv > gekion.dict
,boh⁸,,,,箔,,,,,dieghv > gekion.dict
