puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,Niû-á-chhiū,Niû-á-tshiū,,蠶仔樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Song-chhiū,Song-tshiū,,桑樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Iâm-sng-á,Iâm-sng-á,,鹽桑仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,N̂g-kim-kùi,N̂g-kim-kuì,,黃金桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tāi-teng-hông,Tāi-ting-hông,,大丁黃,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhì-keh-á,Tshì-keh-á,,刺格仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-chúi-liú,Suann-tsuí-liú,,山水柳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chho͘-khng-kak,Tshoo-khng-kak,,粗糠壳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hê-kong-chhiu,Hê-kong-tshiu,,蝦公鬚,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thú-môa,Thú-muâ,,苧麻,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōe-á,Tuē-á,,苧仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kim-sia̍h-liû,Kim-sia̍h-liû,,金石榴,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiúⁿ-chháu-sim-chháu,Tsiúnn-tsháu-sim-tsháu,,蔣草心草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kā-lâng-káu,Kā-lâng-káu,,咬人狗,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chio̍h-chû,Tsio̍h-tsû,,石薯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chio̍h-chu-á,Tsio̍h-tsu-á,,石珠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-koe-iû,Tsuí-kue-iû,,水鷄油,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chio̍h-chu-á,Tsio̍h-tsu-á,,石珠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhì-chháu,Tshì-tsháu,,刺草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kā-lâng-niau,Kā-lâng-niau,,咬人猫,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-chúi-liú,Suann-tsuí-liú,,山水柳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-gêng-géng,Suann-gîng-gíng,,山龍眼,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-kam-á,Suann-kam-á,,山柑仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-iū-á,Suann-iū-á,,山柚仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Siông-san,Siông-san,,常山,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tôaⁿ-hiuⁿ,Tuânn-hiunn,,檀香,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiⁿ-ba̍k-hiuⁿ,Tshinn-ba̍k-hiunn,,青木香,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,N̂g-tîn,N̂g-tîn,,黃藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ba̍k-hiuⁿ,Ba̍k-hiunn,,木香,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tîn-chû,Tîn-tsû,,藤薯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sè-sin,Sè-sin,,細辛,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kiô-be̍h,Kiô-be̍h,,蕎麥,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tiⁿ-be̍h,Tinn-be̍h,,甜麥,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Giâ-kang-chháu,Giâ-kang-tsháu,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-khó͘-thiāu,Pe̍h-khóo-thiāu,,白苦柱,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-kut-chhìn-pn̄g-tîn,Âng-kut-tshìn-pn̄g-tîn,,紅骨凊飯藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhìn-pn̄g-tîn,Tshìn-pn̄g-tîn,,凊飯藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhoan-chhit,Tshuan-tshit,,川七,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lôe-piah-chhì,Luê-piah-tshì,,犁壁刺,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Khó͘-tiau-á-chháu,Khóo-tiau-á-tsháu,,苦柱仔草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Saⁿ-kak-iâm-sng,Sann-kak-iâm-sng,,三角鹽酸,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-âng-kut-chôa,Tsuí-âng-kut-tsuâ,,水紅骨蛇,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-lôe-piah-chháu,Tsuí-luê-piah-tsháu,,水犁壁草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hô-siú-o͘,Hô-siú-oo,,何首烏,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-koe-sái-tîn,Pe̍h-kue-sái-tîn,,白鷄屎藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhoan-chhit,Tshuan-tshit,,川七,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-kut-chôa,Âng-kut-tsuâ,,紅骨蛇,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhoan-chhit,Tshuan-tshit,,川七,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Khak-chhài,Khak-tshài,,殼菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ka-boa̍h-chhài,Ka-bua̍h-tshài,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhàu-chhoan-kiong,Tshàu-tshuan-kiong,,臭川芎,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhàu-hēng,Tshàu-hīng,,臭杏,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sàu-chhiú-chháu,Sàu-tshiú-tsháu,,掃箒草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe-lêng-chhài,Pe-lîng-tshài,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiah-kun-chhài,Tshiah-kun-tshài,,赤根菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Toah-phīⁿ-chháu,Tuah-phīnn-tsháu,,掇鼻草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhoah-phīⁿ-chháu,Tshuah-phīnn-tsháu,,擦鼻草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Giû-chhek,Giû-tshik,,牛膝,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-kut-hông,Kue-kut-hông,,鷄骨癀,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Mn̂g-hōe-bak,Mn̂g-huē-bak,,磅蟹目,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tò-kè-chháu,Tò-kè-tsháu,,到繼草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-kut-chôa,Âng-kut-tsuâ,,紅骨蛇,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Giû-chhek,Giû-tshik,,牛膝,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chat-chat-hoe,Tsat-tsat-hue,,節節花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhân-piⁿ-chháu,Tshân-pinn-tsháu,,田邊草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-chhân-o͘-chháu,Âng-tshân-oo-tsháu,,紅田烏草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chá-liân-chháu,Tsá-liân-tsháu,,早蓮草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-hoe-bi̍t-chhài,Âng-hue-bi̍t-tshài,,紅花蜜菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-chhân-o͘,Âng-tshân-oo,,紅田烏,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhân-o͘-chháu,Tshân-oo-tsháu,,田烏草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-kut-chhoah-phīⁿ-chháu,Âng-kut-tshuah-phīnn-tsháu,,紅骨擦鼻草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-hēng-chhài,Suann-hīng-tshài,,山莕菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hēng-chhài,Hīng-tshài,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhì-hēng,Tshì-hīng,,刺莧,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhì-so͘,Tshì-soo,,刺蒐,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhi-siuⁿ,Tshi-siunn,,青箱,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-kè-hoe,Kue-kè-hue,,鷄冠花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-kùi-kiok-hoe,Pe̍h-kuì-kiok-hue,,白桂菊花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-koe-kè,Pe̍h-kue-kè,,白鷄冠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-kè-hoe,Kue-kè-hue,,鷄冠花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-kè,Kue-kè,,鷄冠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,O͘-hî-hoe,Oo-hî-hue,,烏魚花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Îⁿ-á-hoe,Înn-á-hue,,圓仔花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ku-hoe,Ku-hue,,龜花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sò͘-hiuⁿ,Sòo-hiunn,,素香,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ian-chi-hoe,Ian-tsi-hue,,胭脂花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kí-thok,Kí-thok,,齒托,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-tang-koe,Tsuí-tang-kue,,水冬瓜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-tang-koe,Tsuí-tang-kue,,水冬瓜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Siong-lio̍k,Siong-lio̍k,,商陸,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hó͘-kā-hông,Hóo-kā-hông,,虎咬癀,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thih-kau-chháu,Thih-kau-tsháu,,鐵鉤草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chu-chú-chháu,Tsu-tsú-tsháu,,朱子草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ti-bú-lin,Ti-bú-lin,,猪母乳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ti-bú-chháu,Ti-bú-tsháu,,猪母草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gō͘-sî-chháu,Gōo-sî-tsháu,,午時草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhùi-chháu,Tshuì-tsháu,,嘴草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sim-á-hio̍h,Sim-á-hio̍h,,參仔葉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chîm-kóng-chhài,Tsîm-kóng-tshài,,蟳管菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chîm-chhài,Tsîm-tshài,,蟳菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chián-jiông-hoe,Tsián-jiông-hue,,剪絨花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Eng-be̍h,Eng-be̍h,,罌麥,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ho-lin-tāu-chháu,Ho-lin-tāu-tsháu,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiⁿ-hong-chháu,Tshinn-hong-tsháu,,菁方草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-tn̂g-chháu,Kue-tn̂g-tsháu,,鷄腸草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Liân,Liân,,蓮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Liân-hoe,Liân-hue,,蓮花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chúi-liân-hoe,Tsuí-liân-hue,,水蓮花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ui-lêng-sian,Ui-lîng-sian,,威靈仙,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ûi-hō͘-sian,Uî-hōo-sian,,為候仙,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhǹg-phīⁿ-lêng,Tshǹg-phīnn-lîng,,串鼻龍,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ui-lêng-sian,Ui-lîng-sian,,威靈仙,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-pún-soaⁿ-khûn-chhài,Tuā-pún-suann-khûn-tshài,,大本山芹菜,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pih-á-chháu,Pih-á-tsháu,,鼈仔草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thong-chhó,Thong-tshó,,蓪草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chio̍h-ge̍h,Tsio̍h-ge̍h,,石月,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,N̂g-peh,N̂g-peh,,黃柏,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Poeh-kak-liân,Pueh-kak-liân,,八角蓮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thih-gû-ji̍p-chio̍h,Thih-gû-ji̍p-tsio̍h,,鐵牛入石,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhiⁿ-ba̍k-hiuⁿ,Tshinn-ba̍k-hiunn,,青木香,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pe̍h-soaⁿ-han-chû,Pe̍h-suann-han-tsû,,白山蕃薯,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hông-kí,Hông-kí,,防巳,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lôe-piah-tîn,Luê-piah-tîn,,犁壁藤,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lôe-piah-chháu,Luê-piah-tsháu,,犁壁草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tó-tōe-kióng,Tó-tuē-kióng,,倒地拱,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hôe-hûn,Tuā-huê-hûn,,大回魂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Poeh-kak,Pueh-kak,,八角,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Óaⁿ-lêng-chhiū,Uánn-lîng-tshiū,,碗龍樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Poeh-kak,Pueh-kak,,八角,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Poeh-kak-á,Pueh-kak-á,,八角仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lâm-ngó͘-bī-chí,Lâm-ngóo-bī-tsí,,南五味子,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Âng-kut-chôa,Âng-kut-tsuâ,,紅骨蛇,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Iā-ha̍p,Iā-ha̍p,,夜合,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gio̍k-lân,Gio̍k-lân,,玉蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,O͘-sim-chio̍h,Oo-sim-tsio̍h,,烏心石,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hâm-siàu,Hâm-siàu,,含笑,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Giû-sim-lâi,Giû-sim-lâi,,牛心梨,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Phang-lâi,Phang-lâi,,香梨,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sek-kia-kó,Sik-kia-kó,,釋迦果,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hu̍t-thâu-kó,Hu̍t-thâu-kó,,佛頭果,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Eng-jiáu-thô,Ing-jiáu-thô,,鶯爪桃,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-jiáu-lân,Kue-jiáu-lân,,鷄爪蘭,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Phang-hoe,Phang-hue,,香花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhàu-sái-lâm,Tshàu-sái-lâm,,臭屎楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sòe-hio̍h-lâm,Suè-hio̍h-lâm,,細葉楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,N̂g-bah-chhiū,N̂g-bah-tshiū,,黃肉樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thih-sái-lâm,Thih-sái-lâm,,鐵屎楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bo̍k-ní-chuiū,Bo̍k-ní-tsuiū,,木耳樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Koe-bâi,Kue-bâi,,鷄眉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lo̍h-khak-chan,Lo̍h-khak-tsan,,落殼櫕,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kiú-kiong-kū,Kiú-kiong-kū,,九芎舅,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hoan-á-oan,Huan-á-uan,,蕃仔灣,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Bô-kun-chháu,Bô-kun-tsháu,,無根草,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiuⁿ,Tsiunn,,樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Pún-chiuⁿ,Pún-tsiunn,,本樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhàu-chiuⁿ,Tshàu-tsiunn,,臭樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-chhàu-chiuⁿ,Suann-tshàu-tsiunn,,山臭樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-chiáu-chiuⁿ,Suann-tsiáu-tsiunn,,山鳥樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiáu-chiuⁿ,Tsiáu-tsiunn,,鳥樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-chiáu-chiuⁿ,Suann-tsiáu-tsiunn,,山鳥樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thó͘-jio̍k-kùi,Thóo-jio̍k-kuì,,土肉桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chiuⁿ-gû,Tsiunn-gû,,樟牛,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gû-chiuⁿ,Gû-tsiunn,,牛樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Phàⁿ-chiuⁿ,Phànn-tsiunn,,冇樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Jio̍k-kùi,Jio̍k-kuì,,肉桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kùi-ki,Kuì-ki,,桂枝,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,A-lí-sim,A-lí-sim,,阿里參,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hiuⁿ-kùi,Hiunn-kuì,,香桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-jio̍k-kùi,Suann-jio̍k-kuì,,山肉桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hiuⁿ-kùi,Hiunn-kuì,,香桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thó͘-chiuⁿ,Thóo-tsiunn,,土樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Kau-khak-kùi,Kau-khak-kuì,,厚殼桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Phang-kùi,Phang-kuì,,攀桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Phàⁿ-kùi,Phànn-kuì,,冇桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Thó͘-lâm,Thóo-lâm,,土楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,N̂g-bah-chhiū,N̂g-bah-tshiū,,黃肉樹,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhàu-chiuⁿ,Tshàu-tsiunn,,臭樟,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lāi-tang-chí,Lāi-tang-tsí,,內冬子,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-ho-chio,Suann-ho-tsio,,山胡椒,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tōa-hio̍h-lâm,Tuā-hio̍h-lâm,,大葉楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lâm-á,Lâm-á,,楠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hiuⁿ-lâm,Hiunn-lâm,,香楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Chhàu-sái-lâm,Tshàu-sái-lâm,,臭屎楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Sòe-hio̍h-lâm,Suè-hio̍h-lâm,,細葉楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ti-kha-lâm,Ti-kha-lâm,,猪脚楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lâm-á,Lâm-á,,楠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lâm-á,Lâm-á,,楠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lâi-tang-chí-lâm,Lâi-tang-tsí-lâm,,內冬子楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hé-thòaⁿ-lâm-á,Hé-thuànn-lâm-á,,火炭楠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Lāi-thòaⁿ-chí-lâm,Lāi-thuànn-tsí-lâm,,內炭子楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Iû-hio̍h-lâm,Iû-hio̍h-lâm,,油葉楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Hiuⁿ-kùi,Hiunn-kuì,,香桂,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Tek-hio̍h-lâm,Tik-hio̍h-lâm,,竹葉楠,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gō͘-chiúⁿ-lâm-á,Gōo-tsiúnn-lâm-á,,五掌楠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gō͘-hio̍h-lâm-á,Gōo-hio̍h-lâm-á,,五葉楠仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,O͘-hun-hoe,Oo-hun-hue,,烏煙花,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-kam-á,Suann-kam-á,,山柑仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Ô-khak-á,Ô-khak-á,,蠔殼仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Soaⁿ-kam-á,Suann-kam-á,,山柑仔,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Gû-kak-oai,Gû-kak-uai,,牛角歪,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Saⁿ-kha-tiāu,Sann-kha-tiāu,,三脚掉,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
,,Saⁿ-kha-phî,Sann-kha-phî,,三脚皮,,,,,ChhoeTaigi > ChhoeTaigi_TaioanSitbutMialui
