puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,ca³,,,,仛,,,,,dieghv > suantau.dict
,cah⁴,,,,插,,,,,dieghv > suantau.dict
,cah⁴,,,,歃,,,,,dieghv > suantau.dict
,cah⁴,,,,臿,,,,,dieghv > suantau.dict
,cah⁴,,,,鍤,,,,,dieghv > suantau.dict
,ca⁵,,,,柴,,,,,dieghv > suantau.dict
,ca⁵,,,,垞,,,,,dieghv > suantau.dict
,sa¹,,,,沙,,,,,dieghv > suantau.dict
,sa¹,,,,筲,,,,,dieghv > suantau.dict
,sa¹,,,,莎,,,,,dieghv > suantau.dict
,sa³,,,,撒,,,,,dieghv > suantau.dict
,sa⁶,,,,傻,,,,,dieghv > suantau.dict
,sa⁶,,,,啥,,,,,dieghv > suantau.dict
,o¹,,,,窩,,,,,dieghv > suantau.dict
,o¹,,,,噢,,,,,dieghv > suantau.dict
,o¹,,,,啊,,,,,dieghv > suantau.dict
,o¹,,,,婀,,,,,dieghv > suantau.dict
,o¹,,,,媧,,,,,dieghv > suantau.dict
,o¹,,,,渦,,,,,dieghv > suantau.dict
,o¹,,,,呵,,,,,dieghv > suantau.dict
,o¹,,,,訶,,,,,dieghv > suantau.dict
,o¹,,,,萵,,,,,dieghv > suantau.dict
,o¹,,,,屙,,,,,dieghv > suantau.dict
,o¹,,,,阿,,,,,dieghv > suantau.dict
,o¹,,,,倭,,,,,dieghv > suantau.dict
,o²,,,,襖,,,,,dieghv > suantau.dict
,o³,,,,澳,,,,,dieghv > suantau.dict
,o³,,,,奧,,,,,dieghv > suantau.dict
,o³,,,,懊,,,,,dieghv > suantau.dict
,o³,,,,隩,,,,,dieghv > suantau.dict
,o³,,,,嶴,,,,,dieghv > suantau.dict
,o³,,,,圫,,,,,dieghv > suantau.dict
,oh⁴,,,,呃,,,,,dieghv > suantau.dict
,o⁵,,,,菏,,,,,dieghv > suantau.dict
,o⁵,,,,蚝,,,,,dieghv > suantau.dict
,o⁵,,,,荷,,,,,dieghv > suantau.dict
,o⁶,,,,臥,,,,,dieghv > suantau.dict
,o⁶,,,,荷,,,,,dieghv > suantau.dict
,o⁶,,,,嚄,,,,,dieghv > suantau.dict
,o⁷,,,,哦,,,,,dieghv > suantau.dict
,o⁷,,,,喔,,,,,dieghv > suantau.dict
,bo¹,,,,波,,,,,dieghv > suantau.dict
,bo¹,,,,嶓,,,,,dieghv > suantau.dict
,bo¹,,,,坡,,,,,dieghv > suantau.dict
