puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,soaⁿ-pak,suann-pak,,山腹,,,,山腰,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,gō͘-sì-saⁿ,gōo-sì-sann,,五四三,,,,不三不四、不倫不類,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lāi-soaⁿ-táu-té,lāi-suann-táu-té,,內山斗底,,,,深山窮谷、窮山僻壤,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lāi-soaⁿ-táu-tóe,lāi-suann-táu-tué,,內山斗底,,,,深山窮谷、窮山僻壤,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lāi-lî-á,lāi-lî-á,,內籬仔,,,,牢獄、監獄,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kong-tō-lâng,kong-tō-lâng,,公道人,,,,和事佬,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kiu-kha-kiu-chhiú,kiu-kha-kiu-tshiú,,勼跤勼手,,,,縮手縮腳、畏首畏尾,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hoán-khí-hoán-tó,huán-khí-huán-tó,,反起反倒,,,,反覆無常,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sim-lāi-ōe,sim-lāi-uē,,心內話,,,,內心話,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhiú-hêng,tshiú-hîng,,手形,,,,支票,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhiú-pô͘,tshiú-pôo,,手捗,,,,手掌、手模,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhiú-se-gia̍h-koân,tshiú-se-gia̍h-kuân,,手梳攑懸,,,,高抬貴手,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,goe̍h-lāi-lâng,gue̍h-lāi-lâng,,月內人,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ge̍h-lāi-lâng,ge̍h-lāi-lâng,,月內人,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,m̄-sī-khoán,m̄-sī-khuán,,毋是款,,,,不像樣、不像話,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chúi-pang-soaⁿ,tsuí-pang-suann,,水崩山,,,,土石流,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chúi-kha,tsuí-kha,,水跤,,,,幫廚,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hóe-ín,hué-ín,,火引,,,,引柴,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hé-ín,hé-ín,,火引,,,,引柴,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ông-kiàn-ông,ông-kiàn-ông,,王見王,,,,死棋,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tang-sún,tang-sún,,冬筍,,,,冬筍,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kha-chhia-tîn,kha-tshia-tîn,,枷車藤,,,,麻花,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pòaⁿ-tiong-ng,puànn-tiong-ng,,半中央,,,,中央、中間,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pòaⁿ-tàu,puànn-tàu,,半晝,,,,近午時分,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,gōa-châi,guā-tsâi,,外才,,,,交際能力,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pò͘-pêⁿ,pòo-pênn,,布棚,,,,帳棚、帳篷,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pò͘-pîⁿ,pòo-pînn,,布棚,,,,帳棚、帳篷,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pêⁿ-kai,pênn-kai,,平階,,,,平房,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pîⁿ-kai,pînn-kai,,平階,,,,平房,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pit-sûn,pit-sûn,,必巡,,,,裂痕、龜裂、罅隙,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pún-ki-tē,pún-ki-tē,,本居地,,,,本籍,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pún-ku-tōe,pún-ku-tuē,,本居地,,,,本籍,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pe̍h-ba̍k,pe̍h-ba̍k,,白墨,,,,粉筆,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kau-tiōng,kau-tiōng,,交仗,,,,託付,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thīn-thâu,thīn-thâu,,伨頭,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sian--ê,sian--ê,,先的,,,,老師,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hó-tit,hó-tit,,好得,,,,幸虧、幸好、好在,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,jī-sèⁿ,jī-sènn,,字姓,,,,姓氏,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lī-sìⁿ,lī-sìnn,,字姓,,,,姓氏,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tek-kóng-á-pn̄g,tik-kóng-á-pn̄g,,竹管仔飯,,,,竹筒飯,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khó-chhì-toaⁿ,khó-tshì-tuann,,考試單,,,,考卷,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chū-pún,tsū-pún,,自本,,,,本來、自來、原本、壓根兒,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,nn̄g-khak,nn̄g-khak,,卵殼,,,,蛋殼,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kâm-hoeh-bū-thiⁿ,kâm-hueh-bū-thinn,,含血霧天,,,,含血噴人、血口噴人,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kâm-huih-bū-thiⁿ,kâm-huih-bū-thinn,,含血霧天,,,,含血噴人、血口噴人,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pán-á,pán-á,,扳仔,,,,扳手,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,iah-bô,iah-bô,,抑無,,,,不然、要不然,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ah-bô,ah-bô,,抑無,,,,不然、要不然,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chiáⁿ-chúi,tsiánn-tsuí,,汫水,,,,淡水,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,soa-pê,sua-pê,,沙耙,,,,沙耙,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tiâu-tiáⁿ,tiâu-tiánn,,牢鼎,,,,沾鍋、黏鍋,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bông-chéng hō͘,bông-tsíng hōo,,芒種雨,,,,芒種雨,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sū-sū-hāng-hāng,sū-sū-hāng-hāng,,事事項項,,,,每件事、凡事,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kap-kó͘,kap-kóo,,佮股,,,,合股、合夥,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hōng-thāi,hōng-thāi,,奉待,,,,服侍、侍奉、奉養,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ko͘-cha-bó͘-kiáⁿ,koo-tsa-bóo-kiánn,,孤查某囝,,,,獨生女,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tēng-chhin,tīng-tshin,,定親,,,,訂親、訂婚、文定,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khioh-teng-chîⁿ,khioh-ting-tsînn,,抾丁錢,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hú-á,hú-á,,拊仔,,,,橡皮擦、板擦、擦布,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-hóe-chhia,phah-hué-tshia,,拍火車,,,,消防車,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phah-hé-chhia,phah-hé-tshia,,拍火車,,,,消防車,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bêng-phín,bîng-phín,,明品,,,,口頭約定、言明、講明,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pûi-té,puî-té,,肥底,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pûi-tóe,puî-tué,,肥底,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kài-loa̍h,kài-lua̍h,,芥辣,,,,芥末,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,mn̂g-kông,mn̂g-kông,,門栱,,,,貫木,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,mn̂g-tòng-á,mn̂g-tòng-á,,門擋仔,,,,門擋,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hō͘-phiat-á,hōo-phiat-á,,雨撇仔,,,,雨刷,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chêng-sì-lâng,tsîng-sì-lâng,,前世人,,,,前世、上輩子,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kāu-chhau-hoân,kāu-tshau-huân,,厚操煩,,,,多慮、杞人憂天、神經質,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hāng-á-kháu,hāng-á-kháu,,巷仔口,,,,巷口,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,āu-kòe,āu-kuè,,後過,,,,下回、下次、以後、爾後、將來、未來,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,āu-kè,āu-kè,,後過,,,,下回、下次、以後、爾後、將來、未來,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,oàn-thiⁿ-oàn-tē,uàn-thinn-uàn-tē,,怨天怨地,,,,怨天怨地、怨天尤人,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,oàn-thiⁿ-oàn-tōe,uàn-thinn-uàn-tuē,,怨天怨地,,,,怨天怨地、怨天尤人,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pài-la̍k,pài-la̍k,,拜六,,,,星期六、週六、禮拜六,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pài-chhiáⁿ,pài-tshiánn,,拜請,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,án-ne-seⁿ,án-ne-senn,,按呢生,,,,這樣、這麼,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,án-ní-siⁿ,án-ní-sinn,,按呢生,,,,這樣、這麼,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hìⁿ-sak,hìnn-sak,,挕捒,,,,丟掉、扔掉、丟棄、拋棄,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hoa̍t-hî-chai,hua̍t-hî-tsai,,活魚栽,,,,孵育魚苗,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hoa̍t-hû-chai,hua̍t-hû-tsai,,活魚栽,,,,孵育魚苗,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,oa̍h-bē,ua̍h-bē,,活賣,,,,活賣,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sio-chhōa,sio-tshuā,,,,,,偕同、相偕、結伴、攜手、一起,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sio-mē-pún,sio-mē-pún,,相罵本,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ūi cho-cho,uī tso-tso,,胃慒慒,,,,胃不舒服,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tāng-pún,tāng-pún,,重本,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chia̍h hó-liāu,tsia̍h hó-liāu,,食好料,,,,吃大餐、吃好料,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kò-gōa-goe̍h,kò-guā-gue̍h,,個外月,,,,個把月、一個多月,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kò-gōa-ge̍h,kò-guā-ge̍h,,個外月,,,,個把月、一個多月,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tò-thè-lu,tò-thè-lu,,倒退攄,,,,倒退、旭蟹、海臭蟲、蝦蛄頭,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhù-piⁿ-tau,tshù-pinn-tau,,厝邊兜,,,,鄰居,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhù-piⁿ-keh-piah,tshù-pinn-keh-piah,,厝邊隔壁,,,,左鄰右舍、街坊鄰居,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,goân-sèng,guân-sìng,,原性,,,,本性,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,phâng-tiûⁿ,phâng-tiûnn,,捀場,,,,捧場,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sa-bô-cháng,sa-bô-tsáng,,捎無摠,,,,不得要領、摸不著頭緒,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hái-phiâⁿ,hái-phiânn,,海坪,,,,海灘、沙灘、潮間帶,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,o͘-tiám,oo-tiám,,烏點,,,,黑點、斑點,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiàⁿ-sim,thiànn-sim,,疼心,,,,愛心,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thiàⁿ-miā-miā,thiànn-miā-miā,,疼命命,,,,非常疼惜,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,la̍p-siàu,la̍p-siàu,,納數,,,,繳錢、繳費、結帳、買單,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chóa-kèng,tsuá-kìng,,紙敬,,,,奠儀,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhàu-hiuⁿ,tshàu-hiunn,,臭香,,,,黑斑病,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chháu-á-kóe,tsháu-á-kué,,草仔粿,,,,草仔粿,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chháu-á-ké,tsháu-á-ké,,草仔粿,,,,草仔粿,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bē-hù-chhī,bē-hù-tshī,,袂赴市,,,,來不及、趕不上,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bōe-hù-chhī,buē-hù-tshī,,袂赴市,,,,來不及、趕不上,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bē-tit,bē-tit,,袂得,,,,不得、不能、未能、無法,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bōe-tit,buē-tit,,袂得,,,,不得、不能、未能、無法,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khí-phâng,khí-phâng,,起帆,,,,揚帆,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khí-pōng,khí-pōng,,起磅,,,,起動、起色、起勁、勃起,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khí-gōng,khí-gōng,,起戇,,,,發呆、發怔、發楞,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kau-chhiâng,kau-tshiâng,,高長,,,,高大、大塊頭、高頭大馬,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tàu-sún,tàu-sún,,鬥榫,,,,插榫,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liām-iâu,liām-iâu,,唸謠,,,,唸謠,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lim-chiú-chùi,lim-tsiú-tsuì,,啉酒醉,,,,喝醉酒,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tài-sin-lâng,tài-sin-lâng,,帶身人,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khiā-tâi,khiā-tâi,,徛台,,,,站台、站臺、助選、主持大局,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sut-chîn,sut-tsîn,,捽繩,,,,,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chih-sîn,tsih-sîn,,接神,,,,接神,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,mńg-tang,mńg-tang,,晚冬,,,,二期稻作,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,liâng--ê,liâng--ê,,涼的,,,,冷飲、涼水、冰品,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lâm-thn̄g,lâm-thn̄g,,淋碭,,,,上釉,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tô-chéⁿ,tô-tsénn,,淘井,,,,淘井,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,tô-chíⁿ,tô-tsínn,,淘井,,,,淘井,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhim-soaⁿ-nâ-lāi,tshim-suann-nâ-lāi,,深山林內,,,,深山窮谷、窮山僻壤,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhián-iân,tshián-iân,,淺緣,,,,緣淺,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,mé-lia̍h,mé-lia̍h,,猛掠,,,,敏捷、敏銳,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chiong-kî-bóe,tsiong-kî-bué,,終其尾,,,,最終、最後、到頭來、終究、結果,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chiong-kî-bé,tsiong-kî-bé,,終其尾,,,,最終、最後、到頭來、終究、結果,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thàu-thiu,thàu-thiu,,透抽,,,,劍尖槍烏賊,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thong-lâng-chai,thong-lâng-tsai,,通人知,,,,眾人皆知、家喻戶曉,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lo̍k-kak-ku,lo̍k-kak-ku,,鹿角龜,,,,獨角仙,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hoah-khí-hoah-tó,huah-khí-huah-tó,,喝起喝倒,,,,呼風喚雨、指揮、命令、縱橫捭闔,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,súi-bīn,suí-bīn,,媠面,,,,臭美,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chun-chhûn,tsun-tshûn,,尊存,,,,禮讓、顧及、尊重,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhoah chi̍t tiô,tshuah tsi̍t tiô,,掣一趒,,,,嚇一跳,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhap-lām,tshap-lām,,插濫,,,,摻雜、混雜,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chàn-keng,tsàn-king,,棧間,,,,倉庫,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khia-khang,khia-khang,,欹空,,,,刁難,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,pih,pih,,湢,,,,倒出湯汁,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bô-thian-liông,bô-thian-liông,,無天良,,,,喪盡天良、昧著良心,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bô-siá-sì,bô-siá-sì,,無捨施,,,,令人同情、可惜、可憐、可憐兮兮、於心不忍、難為情,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bô-pôaⁿ,bô-puânn,,無盤,,,,不划算、不合算,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bâ-á,bâ-á,,猫仔,,,,山貓、石虎,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khîm-jí,khîm-jí,,琴子,,,,琴鍵,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,han-chî-lêng,han-tsî-lîng,,番薯稜,,,,地瓜壟,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hoat-châi-á-chhia,huat-tsâi-á-tshia,,發財仔車,,,,小貨車、發財車、小卡車,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hoat-lián,huat-lián,,發輦,,,,發輦,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khùn-chi̍t-chhéⁿ,khùn-tsi̍t-tshénn,,睏一醒,,,,睡一覺、睡了一覺,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khùn-chi̍t-chhíⁿ,khùn-tsi̍t-tshínn,,睏一醒,,,,睡一覺、睡了一覺,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khùn-tiong-tàu,khùn-tiong-tàu,,睏中晝,,,,睡午覺,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,té-chām,té-tsām,,短站,,,,短程,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,té-khò͘-chat-á,té-khòo-tsat-á,,短褲節仔,,,,短褲、熱褲,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,teh-nî-chîⁿ,teh-nî-tsînn,,硩年錢,,,,壓歲錢、紅包,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thang-á-lî,thang-á-lî,,窗仔簾,,,,窗簾,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kiáu-tiûⁿ,kiáu-tiûnn,,筊場,,,,賭場,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sún-ku,sún-ku,,筍龜,,,,大象鼻蟲,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhài-hoàn-á,tshài-huàn-á,,菜販仔,,,,菜販,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khui-á,khui-á,,開仔,,,,開瓶器、開罐器,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khui-siaⁿ,khui-siann,,開聲,,,,放聲、朗聲、開嗓,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,êng-sin,îng-sin,,閒身,,,,安逸、悠閒,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,n̂g-sng-hō͘,n̂g-sng-hōo,,黃酸雨,,,,梅雨,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khau-soa,khau-sua,,剾痧,,,,刮痧,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thô͘-chiu,thôo-tsiu,,塗州,,,,陰府、陰間,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thô͘-soa-hún,thôo-sua-hún,,塗沙粉,,,,塵土、塵埃、灰塵,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thô͘-tāu-hu,thôo-tāu-hu,,塗豆麩,,,,花生粉,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thô͘-chit,thôo-tsit,,塗質,,,,土質,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thô͘-môe,thôo-muê,,塗糜,,,,泥漿、爛泥巴,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,thô͘-bê,thôo-bê,,塗糜,,,,泥漿、爛泥巴,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,khiú-phiò,khiú-phiò,,搝票,,,,拉票,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chhiúⁿ-chhī,tshiúnn-tshī,,搶市,,,,暢銷、搶手、熱銷、熱門、紅火,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,sin-chiaⁿ-nî-thâu,sin-tsiann-nî-thâu,,新正年頭,,,,農曆開春,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hōe-sit-lé,huē-sit-lé,,會失禮,,,,賠不是、賠錯、賠禮、賠罪、陪不是、陪錯、陪禮、陪罪、道歉、認錯、謝罪,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,hē-sit-lé,hē-sit-lé,,會失禮,,,,賠不是、賠錯、賠禮、賠罪、陪不是、陪錯、陪禮、陪罪、道歉、認錯、謝罪,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ē-kì--tit,ē-kì--tit,,會記得,,,,記得,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,ian-n̄g,ian-n̄g,,煙暈,,,,眼花、目暈,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,soah-bóe-á-kiáⁿ,suah-bué-á-kiánn,,煞尾仔囝,,,,老么、么兒,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,soah-bé-á-kiáⁿ,suah-bé-á-kiánn,,煞尾仔囝,,,,老么、么兒,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chiò-tiān-kong,tsiò-tiān-kong,,照電光,,,,照X光、拍X光片,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kìm-hun,kìm-hun,,禁薰,,,,禁煙、禁菸,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,bān-sū-thong,bān-sū-thong,,萬事通,,,,萬事通,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,làu-lâng,làu-lâng,,落人,,,,聚眾、撂人,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,lo̍h-tâi,lo̍h-tâi,,落台,,,,下台、下臺,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,chha̍t-á-chhia,tsha̍t-á-tshia,,賊仔車,,,,贓車,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kha-bóe-chóa,kha-bué-tsuá,,跤尾紙,,,,腳尾紙,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kha-bé-chóa,kha-bé-tsuá,,跤尾紙,,,,腳尾紙,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kha-āu-khiau,kha-āu-khiau,,跤後曲,,,,腳後彎,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kha-pô͘,kha-pôo,,跤捗,,,,腳掌、腳丫子,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
,,kha-bâ-chhiú-pì,kha-bâ-tshiú-pì,,跤麻手痺,,,,手腳麻痺,ChhoeTaigi > ChhoeTaigi_KauiokpooTaigiSutian
