puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,o¹,,,,萵,,,,,dieghv > riaupeng.dict
,o¹,,,,屙,,,,,dieghv > riaupeng.dict
,o¹,,,,阿,,,,,dieghv > riaupeng.dict
,o¹,,,,倭,,,,,dieghv > riaupeng.dict
,o²,,,,襖,,,,,dieghv > riaupeng.dict
,o³,,,,澳,,,,,dieghv > riaupeng.dict
,o³,,,,奧,,,,,dieghv > riaupeng.dict
,o³,,,,懊,,,,,dieghv > riaupeng.dict
,o³,,,,隩,,,,,dieghv > riaupeng.dict
,o³,,,,嶴,,,,,dieghv > riaupeng.dict
,o³,,,,圫,,,,,dieghv > riaupeng.dict
,oh⁴,,,,呃,,,,,dieghv > riaupeng.dict
,o⁵,,,,菏,,,,,dieghv > riaupeng.dict
,o⁵,,,,蚝,,,,,dieghv > riaupeng.dict
,o⁵,,,,荷,,,,,dieghv > riaupeng.dict
,o⁶,,,,臥,,,,,dieghv > riaupeng.dict
,o⁶,,,,荷,,,,,dieghv > riaupeng.dict
,o⁶,,,,嚄,,,,,dieghv > riaupeng.dict
,o⁷,,,,哦,,,,,dieghv > riaupeng.dict
,o⁷,,,,喔,,,,,dieghv > riaupeng.dict
,bo¹,,,,波,,,,,dieghv > riaupeng.dict
,bo¹,,,,嶓,,,,,dieghv > riaupeng.dict
,bo¹,,,,坡,,,,,dieghv > riaupeng.dict
,bo¹,,,,玻,,,,,dieghv > riaupeng.dict
,bo¹,,,,啵,,,,,dieghv > riaupeng.dict
,bo¹,,,,菠,,,,,dieghv > riaupeng.dict
,bo¹,,,,陂,,,,,dieghv > riaupeng.dict
,bo²,,,,保,,,,,dieghv > riaupeng.dict
,bo²,,,,寶,,,,,dieghv > riaupeng.dict
,bo³,,,,報,,,,,dieghv > riaupeng.dict
,boh⁴,,,,舶,,,,,dieghv > riaupeng.dict
,boh⁴,,,,駁,,,,,dieghv > riaupeng.dict
,bo⁵,,,,婆,,,,,dieghv > riaupeng.dict
,bo⁷,,,,薄,,,,,dieghv > riaupeng.dict
,boh⁸,,,,泊,,,,,dieghv > riaupeng.dict
,boh⁸,,,,礴,,,,,dieghv > riaupeng.dict
,boh⁸,,,,薄,,,,,dieghv > riaupeng.dict
,boh⁸,,,,鉑,,,,,dieghv > riaupeng.dict
,boh⁸,,,,箔,,,,,dieghv > riaupeng.dict
,po²,,,,叵,,,,,dieghv > riaupeng.dict
,po²,,,,鉕,,,,,dieghv > riaupeng.dict
