puj,han,fanqie,zh_TW,source,page_num
tshe,姜,出家切,特命之行曰姜又使也,004_Tie_Siann_Tsap_Ngou_Im > （家）部上平聲,21
tshe,义,出家切,相义曰义义般义様,004_Tie_Siann_Tsap_Ngou_Im > （家）部上平聲,21
tshe,杖,出家切,木狹取也极杖枝,004_Tie_Siann_Tsap_Ngou_Im > （家）部上平聲,21
tshe,睹,出佳切,貰物曰－商語曰無－不成店－數也,004_Tie_Siann_Tsap_Ngou_Im > （佳）部上平聲,323
tshe,賒,出佳切,同上又云且同又曰多－店不成－欠也,004_Tie_Siann_Tsap_Ngou_Im > （佳）部上平聲,323
tshe,奢,出佳切,越分以自奉曰－驕－奢侈,004_Tie_Siann_Tsap_Ngou_Im > （佳）部上平聲,323
tshe,車,出佳切,運俏物件於陸用－火－運－,004_Tie_Siann_Tsap_Ngou_Im > （佳）部上平聲,323
tsheh,策,出家切,計良,004_Tie_Siann_Tsap_Ngou_Im > （家）部上入聲,25
tsheh,箐,出家切,同上入問,004_Tie_Siann_Tsap_Ngou_Im > （家）部上入聲,25
tsheh,册,出家切,吉,004_Tie_Siann_Tsap_Ngou_Im > （家）部上入聲,25
tsheh,笈,出家切,也箑,004_Tie_Siann_Tsap_Ngou_Im > （家）部上入聲,25
tshek,坼,出弓切,仲冬地坼裂也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
tshek,憾,出弓切,憂也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
tshek,拆,出弓切,散也開也剖,004_Tie_Siann_Tsap_Ngou_Im > （弓）部上入聲,297
tshennh,計,出庚切,計良,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
tshennh,也,出庚切,著也謀也,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上入聲,226
tsheⁿ,青,出庚切,青蒼青,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,草,出庚切,文青稞草雍羊,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,星,出庚切,六畜十雌羊,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,八,出庚切,宿宙天八,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,腥,出庚切,之末也氤魚鮮,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,蜻,出庚切,出也蜒飛,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,菁,出庚切,髮菁芽,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,星,出庚切,同星即天星,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,也,出庚切,又至同,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,224
tsheⁿ,醒,出庚切,如睡醒渦醒,004_Tie_Siann_Tsap_Ngou_Im > （庚）部上平聲,225
tshi,鮮,出基切,物日新鮮几有色之,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tshi,鱻,出基切,問上魚初上網曰鱻,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tshi,妻,出基切,男子謂其已曰妻有眷也,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tshi,姜,出基切,卓姜其茂盛也謂,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tshi,悽,出基切,悲也,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tshi,嗫,出基切,嗫笑,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,98
tshi,嫮,出基切,肌也淫,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,98
tshi,棱,出基切,人枝棱身,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,98
tshi,柄,出基切,同止,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,98
tshi,窳,出基切,窳又管窳同 嫗,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,98
tshi,鵑,出基切,鵑朗馬也 倫謂,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,98
tshi,淒,出基切,涼淒楚淒 淒風淒,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,98
tshiam,㮀,出兼切,㮀以之為,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tshiam,暫,出兼切,也蔵也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tshiam,以,出兼切,事抽以,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tshiam,也,出兼切,也滅又微,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tshiam,味,出兼切,辛曰味又,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tshiam,薑,出兼切,桂之性也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tshian,仟,出堅切,千人之長,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,迁,出堅切,移也并遷同上迁徙善也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,昌,出堅切,吉也哉,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,昌,出堅切,草名昌蒲久哉也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,抃,出堅切,整理曰抃,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,媚,出堅切,大人買笑日媚妓,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,禯,出堅切,鮮也禯新,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,閫,出堅切,門也閫天,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,掲,出堅切,也又掲狂忙也又雷曰掲踐騎掲隨付又舞說戲耔掲春,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,韃,出堅切,辣耔韃俗戲也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,韃,出堅切,同上俗韃打耮韃,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,羊,出堅切,也草哉,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshian,撻,出堅切,押也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,117
tshiang,鎗,出薑切,鎗戟具也刀,004_Tie_Siann_Tsap_Ngou_Im > （薑）部上平聲,348
tshiang,槍,出薑切,同上馬上,004_Tie_Siann_Tsap_Ngou_Im > （薑）部上平聲,348
tshiap,妄,出兼切,小麥曰妄婦人自稱亦曰妄,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上入聲,91
tshiap,霎,出兼切,楚言其言之間也霎時霎瞬之間也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上入聲,91
tshia̍t,鯢,出堅切,鷺也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
tshia̍t,虎,出堅切,檢曰虎殘暴無,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
tshia̍t,瘧,出堅切,疾有潮热,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
tshia̍t,者,出堅切,曰者,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
tshia̍t,謔,出堅切,謔語謔戲,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
tshia̍t,謔,出堅切,之言也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
tshia̍t,閩,出堅切,恒訛也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
tshia̍t,閩,出堅切,很也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下入聲,131
tshiaⁿ,且,出京切,反用起筆之辭,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,134
tshiaⁿ,請,出京切,以言來人曰請又,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,134
tshiaⁿ,足,出京切,同上足正,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,134
tshim,深,出金切,深淺深出深藏也家也,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,43
tshim,喜,出金切,痛 熱氣者 膚也,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,45
tshin,服,出⿴囗君切,內為達服又服疏,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部上平聲,162
tshioh,尺,出燒切,十分曰十寸曰尺,004_Tie_Siann_Tsap_Ngou_Im > （燒）部上入聲,355
tshioh,十,出燒切,曰文昔度也,004_Tie_Siann_Tsap_Ngou_Im > （燒）部上入聲,355
tshioh,其,出燒切,餘空音者不錄,004_Tie_Siann_Tsap_Ngou_Im > （燒）部上入聲,355
tshiou,拌,出嬌切,原音別棒俗以兩色之物要和均勻曰拌用其義也,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,271
tshiou,傲,出嬌切,同棻也來也且也又傲羊,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,271
tshiou,凌,出嬌切,汶也薄,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,271
tshiou,傲,出嬌切,而得名曰傲伴帶出惹外也同上傲伴,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,271
tshiou,邀,出嬌切,相拍也邀客,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,271
tshiou,棄,出嬌切,棄雄又棄首又高之食母者曰棄,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,271
tshiou,駿,出嬌切,秀勇也如馬之狡日駿勇,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上平聲,271
tshio̍h,蔗,出燒切,廣多也,004_Tie_Siann_Tsap_Ngou_Im > （燒）部下入聲,358
tshio̍h,又,出燒切,大也,004_Tie_Siann_Tsap_Ngou_Im > （燒）部下入聲,358
tshio̍h,席,出燒切,草席蔗席牙席,004_Tie_Siann_Tsap_Ngou_Im > （燒）部下入聲,358
tshio̍h,竹,出燒切,竹皮竹,004_Tie_Siann_Tsap_Ngou_Im > （燒）部下入聲,358
tship,絙,出金切,絙絡也絡 糅 舟也同 撤 交飲也 昺 言也口舌之聲 湙 水貌雨下也又和也 輯 聚也 輾 諧也和也同輯,004_Tie_Siann_Tsap_Ngou_Im > （金）部上入聲,47
tshiu,摘,出鳩切,物也,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,231
tshiu,木,出鳩切,鳥名,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,231
tshiu,也,出鳩切,魚名,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,231
tshiu,聲,出鳩切,聲聲小,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上平聲,231
tshiu̍h,不,出鳩切,正也,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,240
tshiu̍h,不,出鳩切,好,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,240
tshiu̍h,不,出鳩切,好也,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,240
tshiu̍h,除,出鳩切,此六字之外俱是字音不錄,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,241
tshiu̍h,柳,出鳩切,賴姓也潮屬土音,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,241
tshiu̍h,除,出鳩切,此四字之外俱是空音不錄,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下入聲,241
tshiàn,切,出堅切,勿足之謂,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,123
tshiàn,穿,出堅切,俗寫字訛,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,123
tshiàn,竊,出堅切,也盜也私也漢,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,123
tshiàn,姑,出堅切,不關也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,123
tshiàn,崔,出堅切,又孔崔鳥崔屏,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,123
tshiàn,婥,出堅切,美也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,123
tshiàn,綽,出堅切,綽寬也有餘裕也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上去聲,123
tshiám,躋,出兼切,馬急行,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上上聲,88
tshiâm,潛,出兼切,匿深,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,92
tshiâm,龍,出兼切,淵,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,92
tshiâm,相,出兼切,陳,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,92
tshiâm,潛,出兼切,藏也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下平聲,92
tshiân,嬌,出堅切,官名嬌娉,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下平聲,126
tshiân,椿,出堅切,方中枕,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下平聲,126
tshiân,蜿,出堅切,拜也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下平聲,126
tshiân,也,出堅切,也叢茲,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下平聲,126
tshiâng,垣,出薑切,蔽曰垣夫子,004_Tie_Siann_Tsap_Ngou_Im > （薑）部下平聲,350
tshiâng,之,出薑切,之數仞,004_Tie_Siann_Tsap_Ngou_Im > （薑）部下平聲,350
tshiâng,牆,出薑切,也子貢之,004_Tie_Siann_Tsap_Ngou_Im > （薑）部下平聲,350
tshiâng,魚,出薑切,名也,004_Tie_Siann_Tsap_Ngou_Im > （薑）部下平聲,350
tshiãng,象,出薑切,右。取以牛鼻為用。才。,004_Tie_Siann_Tsap_Ngou_Im > （薑）部下上聲,351
tshiãⁿ,情,出京切,已不能為用人代之,004_Tie_Siann_Tsap_Ngou_Im > （京）部下上聲,138
tshiãⁿ,曰,出京切,曰猶代也僱也,004_Tie_Siann_Tsap_Ngou_Im > （京）部下上聲,138
tshiòu,朝,出嬌切,國朝足朝堂前朝,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,276
tshiòu,晃,出嬌切,人名縣,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,276
tshiòu,曩,出嬌切,又名,004_Tie_Siann_Tsap_Ngou_Im > （嬌）部上去聲,276
tshióng,踢,出恭切,踢蝶也,004_Tie_Siann_Tsap_Ngou_Im > （恭）部上上聲,156
tshióng,踊,出恭切,又號踊哀也,004_Tie_Siann_Tsap_Ngou_Im > （恭）部上上聲,156
tshióng,甬,出恭切,甬草木幹甬出甬道,004_Tie_Siann_Tsap_Ngou_Im > （恭）部上上聲,156
tshiõ,象,出燒切,獸之某大奇其所用有真所寶者才,004_Tie_Siann_Tsap_Ngou_Im > （燒）部下上聲,356
tshiù,樹,出鳩切,木之猶名曰樹 古樹松樹柏樹,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部上去聲,233
tshiû,仇,出鳩切,匹也罵也誠也,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下平聲,236
tshiû,雙,出鳩切,也白牛,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下平聲,236
tshiû,讐,出鳩切,言讐仇讐報讐冤讐猶言對也,004_Tie_Siann_Tsap_Ngou_Im > （鳩）部下平聲,236
tshiām,僧,出兼切,越分曰僧 又曰 大共名曰僧 又曰,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下去聲,94
tshiān,唱,出堅切,唱歌曲,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下去聲,129
tshiān,偬,出堅切,細瑣筋作也文,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下去聲,129
tshiān,覯,出堅切,覜祝覦,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下去聲,129
tshiān,峴,出堅切,山名,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下去聲,129
tshiān,覜,出堅切,諺言也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下去聲,129
tshiān,眱,出堅切,日氣也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下去聲,129
tshiān,獻,出堅切,獻進獻貢獻策獻計,004_Tie_Siann_Tsap_Ngou_Im > （堅）部下去聲,129
tshiō,笑,出燒切,娣笑見笑好,004_Tie_Siann_Tsap_Ngou_Im > （燒）部下去聲,358
tshng,倉,出扛切,備積糧米之所曰 倉 谷 倉 船 倉,004_Tie_Siann_Tsap_Ngou_Im > （扛）部上平聲,286
tshng,艙,出扛切,舟中年格 曰船 艙 鄉 艙 庄 艙 莊 艙 花 艙 村 三家 艙,004_Tie_Siann_Tsap_Ngou_Im > （扛）部上平聲,286
tshng,邨,出扛切,同字,004_Tie_Siann_Tsap_Ngou_Im > （扛）部上平聲,286
tshn̂g,床,出扛切,卧床坑床琴床,004_Tie_Siann_Tsap_Ngou_Im > （扛）部下平聲,288
tshn̂g,林,出扛切,同上,004_Tie_Siann_Tsap_Ngou_Im > （扛）部下平聲,288
tshn̄g,伙,出扛切,使刑也比,004_Tie_Siann_Tsap_Ngou_Im > （扛）部下去聲,290
tshn̄g,也,出扛切,，也,004_Tie_Siann_Tsap_Ngou_Im > （扛）部下去聲,290
tsho,長,出歌切,長叢木也又荊棘也又,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上平聲,189
tsho,國,出歌切,又清國又,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上平聲,189
tsho,不,出歌切,滑也,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上平聲,189
tsho,痛,出歌切,痛,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上平聲,189
tsho,正,出歌切,音字,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上平聲,189
tsho,有,出歌切,真有,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上平聲,189
tshoh,候,出姑切,結候五候,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,王,出姑切,王公王,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,疾,出姑切,同上,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,鬍,出姑切,多鬚曰,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,筷,出姑切,受筷桌,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,糗,出姑切,糗粮于,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,行,出姑切,軍料,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,用,出姑切,也,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,餼,出姑切,飯餼粮,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,也,出姑切,于,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,墟,出姑切,所墟堂,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,垺,出姑切,炸大,004_Tie_Siann_Tsap_Ngou_Im > （姑）部上入聲,82
tshoh,盛,出歌切,盛用其義也俗以器皿盛物曰盛,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上入聲,190
tshoh,振,出歌切,課夫妻者曰振,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上入聲,192
tshoh,又,出歌切,小許曰又,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上入聲,192
tshoh,小,出歌切,許曰小,004_Tie_Siann_Tsap_Ngou_Im > （歌）部上入聲,192
tsho̍k,械,出公切,木名其 實可咳,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,惑,出公切,不能了疑惑 然,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,復,出公切,否復回復又 重也再也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,服,出公切,衣服又心服 連未敖也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,伏,出公切,偷伏降 伏潛伏,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,祇,出公切,衣之己 皮曰祇,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,覆,出公切,反覆甑,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,闔,出公切,門限曰,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,茯,出公切,苓葉 名,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,狀,出公切,土壟曰,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,76
tsho̍k,麟,出公切,精不切囧麟,004_Tie_Siann_Tsap_Ngou_Im > （公）部下入聲,77
tshu,趄,出龜切,疾行也少－多－見－小走也,004_Tie_Siann_Tsap_Ngou_Im > （龜）部上平聲,309
tshuak,止,出光切,也多言不,004_Tie_Siann_Tsap_Ngou_Im > （光）部上入聲,204
tshuak,嗄,出光切,同上多言也又嗳同,004_Tie_Siann_Tsap_Ngou_Im > （光）部上入聲,204
tshuak,事,出光切,常中止不能連絡曰作－,004_Tie_Siann_Tsap_Ngou_Im > （光）部上入聲,204
tshuak,斷,出光切,曰－相連不,004_Tie_Siann_Tsap_Ngou_Im > （光）部上入聲,204
tshuak,凡,出光切,物之短而不長者曰－又作－,004_Tie_Siann_Tsap_Ngou_Im > （光）部上入聲,204
tshuang,川,出光切,山川江河也,004_Tie_Siann_Tsap_Ngou_Im > （光）部上平聲,199
tshuang,番,出光切,嬰人口番又獸足也,004_Tie_Siann_Tsap_Ngou_Im > （光）部上平聲,199
tshuang,翻,出光切,蹦翻茫貌翻身覆翻方 四翻端翻寸翻圍,004_Tie_Siann_Tsap_Ngou_Im > （光）部上平聲,199
tshuang,芳,出光切,聯芳妙芳非,004_Tie_Siann_Tsap_Ngou_Im > （光）部上平聲,199
tshuang,荒,出光切,大荒共荒坯荒地,004_Tie_Siann_Tsap_Ngou_Im > （光）部上平聲,199
tshua̍k,崔,出光切,崔崑山高也又草合催也促也迫,004_Tie_Siann_Tsap_Ngou_Im > （光）部下入聲,214
tshua̍k,推,出光切,推掊 推,004_Tie_Siann_Tsap_Ngou_Im > （光）部下入聲,214
tshua̍k,催,出光切,催促相,004_Tie_Siann_Tsap_Ngou_Im > （光）部下入聲,214
tshua̍k,推,出光切,推 推殘 推桁,004_Tie_Siann_Tsap_Ngou_Im > （光）部下入聲,214
tshua̍k,唯,出光切,高覦損口也又,004_Tie_Siann_Tsap_Ngou_Im > （光）部下入聲,214
tshue,炊,出瓜切,草木吐葉曰炊 花木山炊高炊,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上平聲,340
tshueh,噎,出瓜切,以口吸而吞之曰噎,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上入聲,342
tshueh,其,出瓜切,餘空音概不錄,004_Tie_Siann_Tsap_Ngou_Im > （瓜）部上入聲,342
tshun,春,出君切,四季之首曰春,004_Tie_Siann_Tsap_Ngou_Im > （君）部上平聲,7
tshun,㫩,出君切,同上 長㫩 三㫩,004_Tie_Siann_Tsap_Ngou_Im > （君）部上平聲,7
tshun,媋,出君切,美也 女子字,004_Tie_Siann_Tsap_Ngou_Im > （君）部上平聲,7
tshun,椿,出君切,樹也 又上古大椿,004_Tie_Siann_Tsap_Ngou_Im > （君）部上平聲,7
tshut,出,出君切,如人初生,004_Tie_Siann_Tsap_Ngou_Im > （君）部上入聲,13
tshut,也,出君切,也出入,004_Tie_Siann_Tsap_Ngou_Im > （君）部上入聲,13
tshut,鲴,出君切,戯鲴,004_Tie_Siann_Tsap_Ngou_Im > （君）部上入聲,13
tshuâng,凡,出光切,物完而不缺奇曰凡全美凡備完凡,004_Tie_Siann_Tsap_Ngou_Im > （光）部下平聲,206
tshuâng,病,出光切,之已除曰病疹,004_Tie_Siann_Tsap_Ngou_Im > （光）部下平聲,206
tshuâng,又,出光切,荃司取魚具也,004_Tie_Siann_Tsap_Ngou_Im > （光）部下平聲,206
tshuâng,解,出光切,辯治乩之箴也,004_Tie_Siann_Tsap_Ngou_Im > （光）部下平聲,206
tshuâng,泥,出光切,津之暫泥航船也隍城也又墟泥,004_Tie_Siann_Tsap_Ngou_Im > （光）部下平聲,206
tshuān,門,出官切,門欄闕也,004_Tie_Siann_Tsap_Ngou_Im > （官）部下去聲,145
tshuān,日,出官切,門,004_Tie_Siann_Tsap_Ngou_Im > （官）部下去聲,145
tshuāng,串,出光切,串貫串直,004_Tie_Siann_Tsap_Ngou_Im > （光）部下去聲,210
tshuāng,孌,出光切,分孌兄弟公當,004_Tie_Siann_Tsap_Ngou_Im > （光）部下去聲,210
tshuāng,築,出光切,築迎親曰,004_Tie_Siann_Tsap_Ngou_Im > （光）部下去聲,210
tshuāng,變,出光切,如大也,004_Tie_Siann_Tsap_Ngou_Im > （光）部下去聲,210
tshuāng,攬,出光切,也攬抿旁人為非,004_Tie_Siann_Tsap_Ngou_Im > （光）部下去聲,210
tshuāng,也,出光切,又攏也,004_Tie_Siann_Tsap_Ngou_Im > （光）部下去聲,210
tshuāng,窟,出光切,鼠迹窟走,004_Tie_Siann_Tsap_Ngou_Im > （光）部下去聲,210
tshuāng,畏,出光切,也,004_Tie_Siann_Tsap_Ngou_Im > （光）部下去聲,210
tshài,繩,出皆切,初曰方繩,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上去聲,149
tshài,皆,出皆切,當曰皆,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上去聲,149
tshài,繳,出皆切,同上繳碼,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上去聲,149
tshài,言,出皆切,復也,004_Tie_Siann_Tsap_Ngou_Im > （皆）部上去聲,149
tshàm,撬,出甘切,曰－好多相間,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,334
tshàm,相,出甘切,－,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,334
tshàm,謨,出甘切,難問之言吉也 謨言謨曰謨臣謨訖謨匡,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,335
tshàm,慙,出甘切,差恥也養慙,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,335
tshàm,饞,出甘切,不食也,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,335
tshàm,噃,出甘切,食同上,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,335
tshàm,峨,出甘切,山名名曰峨岩,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,335
tshàm,鑣,出甘切,鑣氣,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,335
tshàm,礁,出甘切,礁石之形色不美也,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,335
tshàm,剩,出甘切,疲馬疲,004_Tie_Siann_Tsap_Ngou_Im > （甘）部上去聲,335
tshâi,才,出皆切,寫美可道者曰才 財 世人通用之資也才貴則人聚財聚則人散此通義 材 大木曰才棟樑之才料 謂其大才也才 裁 剪才凡事多須才酌才判,004_Tie_Siann_Tsap_Ngou_Im > （皆）部下平聲,151
tshâng,田,出江切,圍田水沙田田畤,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,255
tshâng,藏,出江切,包藏深藏庵潛藏,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,255
tshâng,殘,出江切,殘害殘忍敗也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,255
tshâng,戕,出江切,也斗暴,004_Tie_Siann_Tsap_Ngou_Im > （江）部下平聲,255
tshâu,燥,出高切,乳于燥忿燥,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,41
