puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source,page_num
,,,,黄金难买少年时,,,,,,005_Tie_Suann_Kua_Iau_Chip > 花子开花宝金枝,70
,,,,臼头舂米伤着腰,,,,,,005_Tie_Suann_Kua_Iau_Chip > 臼头舂米伤着腰,70
,,,,夫婿听知匆匆潮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 臼头舂米伤着腰,70
,,,,寻无烏鷄来补腹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 臼头舂米伤着腰,70
,,,,寻无杉板来押腰,,,,,,005_Tie_Suann_Kua_Iau_Chip > 臼头舂米伤着腰,70
,,,,臼头舂米伤着脚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 臼头舂米伤着腰,70
,,,,夫婿听知走来哈,,,,,,005_Tie_Suann_Kua_Iau_Chip > 臼头舂米伤着腰,70
,,,,寻无烏鷄来补腹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 臼头舂米伤着腰,70
,,,,寻无杉板来押脚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 臼头舂米伤着腰,70
,,,,杉做水桶竹箍腰,,,,,,005_Tie_Suann_Kua_Iau_Chip > 杉做水桶竹箍腰,70
,,,,五尺烏纱披肩膙,,,,,,005_Tie_Suann_Kua_Iau_Chip > 杉做水桶竹箍腰,70
,,,,娘仔担轻香担重,,,,,,005_Tie_Suann_Kua_Iau_Chip > 杉做水桶竹箍腰,70
,,,,肩头未酸先酸腰,,,,,,005_Tie_Suann_Kua_Iau_Chip > 杉做水桶竹箍腰,70
,,,,秀才会做詩,,,,,,005_Tie_Suann_Kua_Iau_Chip > 杉做水桶竹箍腰,70
,,,,何必呾话来相欺,,,,,,005_Tie_Suann_Kua_Iau_Chip > 杉做水桶竹箍腰,70
,,,,我是山上老松柏,,,,,,005_Tie_Suann_Kua_Iau_Chip > 杉做水桶竹箍腰,70
,,,,大風猛雨打唔欹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 杉做水桶竹箍腰,70
,,,,一个娘仔眞正賢,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一个娘仔眞正賢,71
,,,,打个龟鬃六薙头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一个娘仔眞正賢,71
,,,,行路又如阿冻姊,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一个娘仔眞正賢,71
,,,,顾顾冻冻跌落溝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一个娘仔眞正賢,71
,,,,一个娘仔眞正奇,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一个娘仔眞正賢,71
,,,,打个龟鬃六薙枝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一个娘仔眞正賢,71
,,,,行路又如阿冻姊,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一个娘仔眞正賢,71
,,,,顾顾冻冻跌落池,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一个娘仔眞正賢,71
,,,,一只鷄仔尾直直,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔尾直直,71
,,,,后处阿姆做生日,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔尾直直,71
,,,,唔知要請我呀唔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔尾直直,71
,,,,害我收拾二三日,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔尾直直,71
,,,,一只鷄仔尾燦燦,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔尾直直,71
,,,,后处阿姆做寿誕,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔尾直直,71
,,,,唔知要請我呀唔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔尾直直,71
,,,,害我修妆共打扮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鷄仔尾直直,71
,,,,莿仔花,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,开一抛,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,你嬷生你大颊溝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,人人看着眞好笑,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,你嬷看着目汁流,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,莿仔花,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,开一枝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,你嬷生你大肚皮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,人人看着眞好笑,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,你嬷看着哭啼啼,,,,,,005_Tie_Suann_Kua_Iau_Chip > 莿仔花,71
,,,,馬郎請慢行,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,等我去处問阿兄,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,問到兄嫂愿,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,正來做亲情,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,兄,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,兄,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,兄,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,門外人來問亲情,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,誰人要你去做𡚸,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,豈是山頂老猴精,,,,,,005_Tie_Suann_Kua_Iau_Chip > 馬郎請慢行,72
,,,,門脚一个壺,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,嘴仔生來嘴堵堵,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,問你亲情做地处,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,嫁分乞食卖尿壺,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,門脚一个鉢,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,嘴仔生來嘴闊闊,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,問你亲情做地处,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,嫁分乞食卖番葛,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,門脚一叢柑,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,客鳥飞來嘴昂昂,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,借問娘你嫁地处,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,嫁給裁縫做裙衫,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,門脚一叢梅,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,客鳥飞來嘴橫橫,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,借問娘你嫁地处,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,嫁給乞食討冷糜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一个壺,72
,,,,老鼠拖猫入竹筒,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老鼠拖猫入竹筒,73
,,,,尼姑抱仔去看人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老鼠拖猫入竹筒,73
,,,,人呾尼姑怎有仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老鼠拖猫入竹筒,73
,,,,尼姑羞耻走入庵,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老鼠拖猫入竹筒,73
,,,,老鼠拖猫入竹竿,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老鼠拖猫入竹筒,73
,,,,尼姑抱仔去敕桃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老鼠拖猫入竹筒,73
,,,,人呾尼姑怎有仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老鼠拖猫入竹筒,73
,,,,尼姑羞耻无奈何,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老鼠拖猫入竹筒,73
,,,,長裘接短裘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,开开后门摘石榴,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,阿嬉噜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,你勿摘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,風吹跌落够你收,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,長衫接短衫,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,开开后门去摘柑,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,阿嬉噜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,你勿摘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,風吹跌落够你担,,,,,,005_Tie_Suann_Kua_Iau_Chip > 長裘接短裘,73
,,,,鮮明大光灯,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鮮明大光灯,73
,,,,色水風爐窗,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鮮明大光灯,73
,,,,老婆镶金齿,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鮮明大光灯,73
,,,,愈想愈欢喜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 鮮明大光灯,73
,,,,綠竹綠竹鈎,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,73
,,,,綠竹所种河溪头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,73
,,,,一篮猪屎挂在綠竹尾,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,73
,,,,有人看做大馒头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,73
,,,,綠竹綠竹枝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,73
,,,,綠竹所种河溪边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,73
,,,,一篮猪屎挂在綠竹尾,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,73
,,,,有,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,73
,,,,緑竹緑竹鈎,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,緑竹所种河溪头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,一尾烏魚吊在緑竹尾,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,騙着猫儿涎垂流,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,緑竹緑竹枝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,緑竹所种河溪边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,一尾烏魚吊在緑竹尾,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,騙着猫儿哭垂啼,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,緑竹緑竹头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,緑竹所种河溪头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,应菜吊在緑竹尾,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,猪母看着猴呀猴,,,,,,005_Tie_Suann_Kua_Iau_Chip > 綠竹綠竹鈎,74
,,,,田蟹是田蟹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 田蟹是田蟹,74
,,,,双脚相爬礼,,,,,,005_Tie_Suann_Kua_Iau_Chip > 田蟹是田蟹,74
,,,,别事父母敎,,,,,,005_Tie_Suann_Kua_Iau_Chip > 田蟹是田蟹,74
,,,,惜𡚸自己会,,,,,,005_Tie_Suann_Kua_Iau_Chip > 田蟹是田蟹,74
,,,,門脚一丘田,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一丘田,74
,,,,枉费我仔种掉工,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一丘田,74
,,,,三四唔放种,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一丘田,74
,,,,五六要收什乜冬,,,,,,005_Tie_Suann_Kua_Iau_Chip > 門脚一丘田,74
,,,,月娘月舍云,,,,,,005_Tie_Suann_Kua_Iau_Chip > 月娘月舍云,74
,,,,鹭鸟叫,,,,,,005_Tie_Suann_Kua_Iau_Chip > 月娘月舍云,74
,,,,娘梳妆,,,,,,005_Tie_Suann_Kua_Iau_Chip > 月娘月舍云,74
,,,,肚内香,,,,,,005_Tie_Suann_Kua_Iau_Chip > 月娘月舍云,74
,,,,菊花红,,,,,,005_Tie_Suann_Kua_Iau_Chip > 月娘月舍云,74
,,,,鲤魚来斗水,,,,,,005_Tie_Suann_Kua_Iau_Chip > 月娘月舍云,74
,,,,娘仔来腌人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 月娘月舍云,74
,,,,井底扣竹篝,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底扣竹篝,75
,,,,向畔娘仔好風騷,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底扣竹篝,75
,,,,米缸存无三把米,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底扣竹篝,75
,,,,赶人买花插头毛,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底扣竹篝,75
,,,,井底扣竹筒,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底扣竹篝,75
,,,,向畔娘仔好看人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底扣竹篝,75
,,,,米缸存无三把米,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底扣竹篝,75
,,,,赶人买花插头香,,,,,,005_Tie_Suann_Kua_Iau_Chip > 井底扣竹篝,75
,,,,摇鼓仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,叮咚声,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,娘仔开門出来听,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,听的是阿笑嘴姊,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,笑嘴姊噹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,来,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,来,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,来,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,你要怎呢,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,我要买个錢胭脂抹嘴边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,要买个錢絲綫绣鞋㮾,,,,,,005_Tie_Suann_Kua_Iau_Chip > 摇鼓仔,75
,,,,雅姿娘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雅姿娘,75
,,,,嫁潮阳,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雅姿娘,75
,,,,三个囊,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雅姿娘,75
,,,,四个箱,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雅姿娘,75
,,,,红眠床,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雅姿娘,75
,,,,白蚊帐,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雅姿娘,75
,,,,給蚊公咬到喃夏叫,,,,,,005_Tie_Suann_Kua_Iau_Chip > 雅姿娘,75
,,,,阿公要食蛆,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公要食蛆,75
,,,,三个媳妇叱唔甘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公要食蛆,75
,,,,畲得阿公快快死,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公要食蛆,75
,,,,灵前灵后哀哀噹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公要食蛆,75
,,,,后哭觳桃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 阿公要食蛆,76
,,,,一只鸟仔頷倫倫,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,飞来飞去歇田墩,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,地人父母唔惜仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,地人公媽唔惜孙,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,孙也知,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,知阿大妗罵我时时来,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,今日犹是公媽在,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,公媽死后我唔来,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,唔来待你唔来,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,阮个门脚唔会生草栽,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,阮个咸魚唔会生秀才,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,阮个饭钵唔会生麃埃,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一只鸟仔頷倫倫,76
,,,,麻雀相打跌落坑,,,,,,005_Tie_Suann_Kua_Iau_Chip > 麻雀相打跌落坑,76
,,,,奴仔相打大人罵,,,,,,005_Tie_Suann_Kua_Iau_Chip > 麻雀相打跌落坑,76
,,,,大人相打老人呾,,,,,,005_Tie_Suann_Kua_Iau_Chip > 麻雀相打跌落坑,76
,,,,老人相打雷公扣,,,,,,005_Tie_Suann_Kua_Iau_Chip > 麻雀相打跌落坑,76
,,,,蛟龙相打牙𪙉𪙉,,,,,,005_Tie_Suann_Kua_Iau_Chip > 麻雀相打跌落坑,76
,,,,戽斗好戽魚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 戽斗好戽魚,77
,,,,百錢买竹鋸,,,,,,005_Tie_Suann_Kua_Iau_Chip > 戽斗好戽魚,77
,,,,竹鋸好鋸竹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 戽斗好戽魚,77
,,,,百錢买五色,,,,,,005_Tie_Suann_Kua_Iau_Chip > 戽斗好戽魚,77
,,,,五色一枝旗,,,,,,005_Tie_Suann_Kua_Iau_Chip > 戽斗好戽魚,77
,,,,五男二女来团圆,,,,,,005_Tie_Suann_Kua_Iau_Chip > 戽斗好戽魚,77
,,,,团唔出,,,,,,005_Tie_Suann_Kua_Iau_Chip > 戽斗好戽魚,77
,,,,团着老人腰脊骨,,,,,,005_Tie_Suann_Kua_Iau_Chip > 戽斗好戽魚,77
,,,,一螺坐頹頹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,二螺走脚皮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,三螺无米煮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,四螺无米炊,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,五螺五田庄,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,六螺操心肠,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,七螺七役役,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,八螺做乞食,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,九螺九安安,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,十螺会做官,,,,,,005_Tie_Suann_Kua_Iau_Chip > 一螺坐頹頹,77
,,,,老阿伯,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,卖馨香,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,老阿姆,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,当花娘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,花娘花,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,拖冬瓜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,冬瓜收未梢,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,狐狸蹭山狗,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,山狗跌蕃坑,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,弟子請先生,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,先生唔識字,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,怎内刮猪在做忌,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,猪肠好合腰,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,猪骨好架桥,,,,,,005_Tie_Suann_Kua_Iau_Chip > 老阿伯,77
,,,,七丈溪水七丈深,,,,,,005_Tie_Suann_Kua_Iau_Chip > 七丈溪水七丈深,78
,,,,七个娘仔窜观音,,,,,,005_Tie_Suann_Kua_Iau_Chip > 七丈溪水七丈深,78
,,,,七枝金扇燀燀薜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 七丈溪水七丈深,78
,,,,撑渡阿哥看到目金金,,,,,,005_Tie_Suann_Kua_Iau_Chip > 七丈溪水七丈深,78
,,,,七丈溪水七丈流,,,,,,005_Tie_Suann_Kua_Iau_Chip > 七丈溪水七丈深,78
,,,,七个娘仔梳雅头,,,,,,005_Tie_Suann_Kua_Iau_Chip > 七丈溪水七丈深,78
,,,,七枝金扇燀燀薜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 七丈溪水七丈深,78
,,,,撑渡阿哥看到涎流流,,,,,,005_Tie_Suann_Kua_Iau_Chip > 七丈溪水七丈深,78
,,,,虱母欲嫁蛇蚤翁,,,,,,005_Tie_Suann_Kua_Iau_Chip > 虱母欲嫁蛇蚤翁,78
,,,,猪虱狗虱做媒人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 虱母欲嫁蛇蚤翁,78
,,,,木虱听着去破說,,,,,,005_Tie_Suann_Kua_Iau_Chip > 虱母欲嫁蛇蚤翁,78
,,,,破說蛇蚤唔是人,,,,,,005_Tie_Suann_Kua_Iau_Chip > 虱母欲嫁蛇蚤翁,78
,,,,虱母听着气到冲冲潮,,,,,,005_Tie_Suann_Kua_Iau_Chip > 虱母欲嫁蛇蚤翁,78
,,,,咒駡木虱老花娘,,,,,,005_Tie_Suann_Kua_Iau_Chip > 虱母欲嫁蛇蚤翁,78
,,,,人要嫁翁关你什乜事,,,,,,005_Tie_Suann_Kua_Iau_Chip > 虱母欲嫁蛇蚤翁,78
,,,,破說姻緣天火燒,,,,,,005_Tie_Suann_Kua_Iau_Chip > 虱母欲嫁蛇蚤翁,78
,,,,廿九三十夜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,月仔光盏盏,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,一班窃贼仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,偷繋个空隙,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,鷄蛋長,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,鸭蛋大,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,蒼蝇蚊仔飞唔过,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,大牛牯牵着百外只,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,青盲个看見,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,嗰个就叱掠,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,拗脚走去追,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,曲手走去掠,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,走对水田边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,拜无个脚迹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,走对石桥边,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,摸头共摸額,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,追到大山墩,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,看見鷄仔踏死牛,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,追到寨門脚,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,看見人刨老爷去拜猪,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,又有,,,,,,005_Tie_Suann_Kua_Iau_Chip > 廿九三十夜,78
,,,,歌呀歌,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,咸菜颠倒拖,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,拖上岭,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,遇着阿媽仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,阿媽仔噹,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,你要去地塊,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,要去阮走仔,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,你走仔什乜个你食,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,大麦糜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,什乜个你洗嘴,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,屎溝糜,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,什乜个你剔齿,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,耳挖箪,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,什乜个你睡,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,耕机下,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
,,,,什乜个你盖,,,,,,005_Tie_Suann_Kua_Iau_Chip > 歌呀歌,79
